Match_id,Team,Over_num,comment,batsman,score
9059842,SRH 1st Inns,14.3,"Unadkat to Williamson, FOUR, in the air but wide of backward point, short delivery outside off stump, Williamson cuts hard, the fielder jumped to his right inside the circle but it was well past him",Unadkat to Williamson,FOUR
9059842,SRH 1st Inns,14.4,"Unadkat to Williamson, out Caught by R Tripathi!! This is going to hand. Slower delivery, Williamson jumped out of the crease to cut, but this one bounced a tad extra, so Williamson couldn't keep it down, easy grab at backward point. Williamson c R Tripathi b Unadkat 14(10) [4s-2]",Unadkat to Williamson,OUT
9059842,SRH 1st Inns,15.3,"Shreyas Gopal to Shankar, out Caught by (sub)Chopra!! He's mistimed this loft and long-on swallows the ball. This is an area Shankar has to work on. He gets set, looks so good, but throws it away. It's something that will be on his mind. Lovely googly from Shreyas Gopal, gave it a lot of air, Shankar wanted a maximum, but the bat turned in his hands on impact with the ball and the timing was messed. Anyway, such a good innings from Shankar. Shankar c (sub)Chopra b Shreyas Gopal 35(15) [4s-1 6s-3]",Shreyas Gopal to Shankar,OUT
9059842,SRH 1st Inns,15.4,"Shreyas Gopal to Manish Pandey, out Lbw!! Appeal and given. Shreyas Gopal wins the Karnataka battle and he's on a hat-trick. Pandey knew he was plumb, didn't bother reviewing. The googly from the bowler, Pandey was lunging forward in his defence, ball hits the pad first and then the bat. Impact in line and it would have crashed into leg at least. Middle and leg according to HawkEye. Manish Pandey lbw b Shreyas Gopal 1(4)",Shreyas Gopal to Manish Pandey,OUT
9059842,SRH 1st Inns,16.2,"Jofra Archer to Y Pathan, SIX, gee! The bloke is bowling over 140kph, but Yusuf didn't bother going back to pull this hard, hit it flat and all the way over deep square leg",Jofra Archer to Y Pathan,SIX
9059842,SRH 1st Inns,18.5,"Jofra Archer to Rashid Khan, FOUR, that's the strong bottom hand grip on this punch from Rashid, stayed deep in the crease, converted this yorker into a full ball and crashes it to deep cover",Jofra Archer to Rashid Khan,FOUR
9059842,SRH 1st Inns,19.0,"Jofra Archer to Rashid Khan, SIX, oh wow! What a hit and what a shot to finish. Just a whip of the wrists, Jofra Archer's pace helped here, but he middled that so well. Leg-side line again from Archer with the yorker, just a flick with those rubber wrists. SRH win with an over to spare",Jofra Archer to Rashid Khan,SIX
9059842,SRH 1st Inns,2.5,"D Kulkarni to Warner, FOUR, wide yorker length delivery @135.8km/h, just slightly too full, ends up being a full toss only after Warner leans forward, just times it through the gap in the cover for four",D Kulkarni to Warner,FOUR
9059842,SRH 1st Inns,4.1,"Stokes to Warner, FOUR, short one from round the wicket , cross-seamer, Warner opens up his stance and clubs that pull away to wide long-on for four",Stokes to Warner,FOUR
9059842,SRH 1st Inns,4.2,"Stokes to Warner, FOUR, just short of a half-volley, not quite to the pitch, Warner just goes through the line and lofts it over mid-off towards the long-off boundary for four",Stokes to Warner,FOUR
9059842,SRH 1st Inns,4.4,"Stokes to Warner, FOUR, another slower one @112.9km/h, Warner backs away into the on-side, gives himself some space, and slaps it over the in-field towards the sweeper cover boundary for four",Stokes to Warner,FOUR
9059842,SRH 1st Inns,4.5,"Stokes to Warner, 1 run, fuller length delivery on the pads @138.4km/h, clipped away to backward square leg for a single - and that brings up the half-century opening partnership!",Stokes to Warner,ONE
9059842,SRH 1st Inns,5.0,"Stokes to Bairstow, FOUR, slightly more open-chested from Stokes from wide of the crease, angles it into a short of length spot, Bairstow gets under it and has a slash at it, gets a top-edge that just evades the 'keeper's leap to the third man (almost long stop) boundary for four. 17 off the over!",Stokes to Bairstow,FOUR
9059842,SRH 1st Inns,5.1,"Jofra Archer to Warner, FOUR, that's the mother of all cross-batted shots! @149.4km/h, no width on the short of length delivery, and a straight pull past the non-striker to the long-off fence for four",Jofra Archer to Warner,FOUR
9059842,SRH 1st Inns,5.3,"Jofra Archer to Warner, 2 runs, short of length delivery angling away @140.3km/h, but not too much, Warner backs away into the on-side and chips it only just over Samson at mid-off towards the extra cover region for a couple to bring up his fifty - raises his bat to the local crowd",Jofra Archer to Warner,TWO
9059842,SRH 1st Inns,5.5,"Jofra Archer to Bairstow, FOUR, 149.8km/h, but it's a half-volley on the pads - wasted pace. Just an effortless whip to the backward square leg fence for four",Jofra Archer to Bairstow,FOUR
9059842,SRH 1st Inns,6.0,"Jofra Archer to Bairstow, FOUR, 132.6km/h, that's a slower one, shortish and no width on offer, Bairstow is asked to manufacture his own, and he does so byb moved away into the on-side and slapping it through the gap in the cover region to the deep extra cover fence for four",Jofra Archer to Bairstow,FOUR
9059842,SRH 1st Inns,6.3,"Shreyas Gopal to Bairstow, FOUR, skids through towards leg, Bairstow steps across and sweeps, in the air for a while, and falls short of Kulkarni at fine leg who can neither catch it, nor stop it, as it goes away for four",Shreyas Gopal to Bairstow,FOUR
9059842,SRH 1st Inns,7.1,"Gowtham to Warner, SIX, right in the swinging arc for Warner, wide and full outside off, Warner steps forward and lofts it flat over long-off for a six",Gowtham to Warner,SIX
9059842,SRH 1st Inns,7.2,"Gowtham to Warner, FOUR, pulls the length back, nothing wrong with this one, Warner opens the face and threads the needle that is the gap in the cover region - touch and class, and away she goes to the deep extra cover fence for four",Gowtham to Warner,FOUR
9059842,SRH 1st Inns,8.5,"Shreyas Gopal to Bairstow, SIX, what a way to bring up the hundred partnership! Dropped short, a rank half-tracker, Bairstow uses the depth of the crease, rocks back, and throws his entire weight behind that pull over cow corner for six",Shreyas Gopal to Bairstow,SIX
9059842,SRH 1st Inns,9.2,"Stokes to Bairstow, FOUR, 140.4km/h, back of a length delivery without width, Bairstow backs away into the on-side, gives himself room, and carves it away towards the deep backward point fence for four. NOT a lot of width, but the arm-power made up for it...",Stokes to Bairstow,FOUR
9059842,SRH 1st Inns,9.4,"Stokes to Warner, out Caught by D Kulkarni! When Warner departs in an away venue, you can hear the combined sound of a city sighing in relief - but at home, you can hear a pin drop. Bangs it in short this time, Warner gets under it by shuffling across to hook, gets a bit of a top-edge and spoons a catch to Kulkarni at the fine leg boundary! The God of Carnage departs. Warner c D Kulkarni b Stokes 69(37) [4s-9 6s-2]",Stokes to Warner,OUT
9059842,SRH 1st Inns,9.5,"Stokes to Bairstow, FOUR, shortish, marginally wide, Bairstow just stays back and focuses on the placement - carves it away towards the deep backward point fence for four",Stokes to Bairstow,FOUR
9497497,KXIP 1st Inns,1.0,"McClenaghan to Gayle, FOUR, Gayle plays the ramp now, safe shot as third man was inside the ring - short and well wide of off, he waited on it, opens the face of the bat and ramps it over the empty slip cordon, one bounce and over the ropes",McClenaghan to Gayle,FOUR
9497497,KXIP 1st Inns,11.4,"Krunal Pandya to Agarwal, SIX, that's quality hitting from Agarwal. He didn't try to hit it hard, comes close to the ball, keeps his shape and larrups it down the ground. The timing was good enough to clear the long-on fence which is not a short boundary at all",Krunal Pandya to Agarwal,SIX
9497497,KXIP 1st Inns,12.0,"Krunal Pandya to Rahul, 1 run, pushes it with the spin to deep cover and he will retain the strike",Krunal Pandya to Rahul,ONE
9497497,KXIP 1st Inns,13.1,"Krunal Pandya to Agarwal, SIX, he is playing the innings of his life in the IPL. Gets a six off the first ball of the over- doing it the Kohli way. Holds his shape, clears his leg and smashes it down the ground for a six",Krunal Pandya to Agarwal,SIX
9497497,KXIP 1st Inns,13.3,"Krunal Pandya to Agarwal, out Caught&Bowled!! An excellent innings from Agarwal comes to an end. He is a disappointed, looks upwards after giving the catch. It was a flatter one on the stumps and Agarwal smashes it straight back to the bowler. It was hit at a ferocious pace and Krunal Pandya did really well to grab the catch. He takes off the bails at the non striker's end too, not sure why. Agarwal c and b Krunal Pandya 43(21) [4s-4 6s-2]",Krunal Pandya to Agarwal,OUT
9497497,KXIP 1st Inns,14.1,"Hardik Pandya to Rahul, SIX, this is more like Rahul. This is the Rahul we know. It was a back of a length delivery wide of off, there was enough room available for Rahul. He backs away, brings his willow down at a tremendous speed and cuts it over deep backward point for a six",Hardik Pandya to Rahul,SIX
9497497,KXIP 1st Inns,14.4,"Hardik Pandya to Rahul, FOUR, tell you what, his touch is back. It was fuller and Rahul creams it wide of Rohit at cover. He wasn't far from the ball but it was hit very hard and will canter to the fence",Hardik Pandya to Rahul,FOUR
9497497,KXIP 1st Inns,15.0,"Hardik Pandya to Miller, FOUR, nicely done by Miller! Expensive over from Hardik Pandya. 19 runs off it. It can be a match-changing over. It was short and was aimed on the body, Miller gently clips it wide of the keeper for a boundary",Hardik Pandya to Miller,FOUR
9497497,KXIP 1st Inns,15.5,"Malinga to Rahul, FOUR, fifty for Rahul! Not the most ravishing innings but it has been a fighting knock from the Karnataka lad. And he looks like taking his team home. It was a short of length delivery on the face, Rahul gets inside the line of the ball and pulls it fine of fine leg for a boundary",Malinga to Rahul,FOUR
9497497,KXIP 1st Inns,16.3,"Bumrah to Rahul, FOUR, Bumrah misses the yorker. This is rare from India's number-one bowler. Rahul has got his touch back and he punches it wide of long-off for a boundary",Bumrah to Rahul,FOUR
9497497,KXIP 1st Inns,16.4,"Bumrah to Rahul, FOUR, he looks in fabulous touch, how quickly things can change for a batter in this format. It was a back of a length delivery on the stumps, Rahul hops a touch and half-pulls it wide of deep square leg for a boundary. Sweet timing!",Bumrah to Rahul,FOUR
9497497,KXIP 1st Inns,18.0,"McClenaghan to Miller, FOUR, smashed! Punjab are just a hit away from winning this. It was a fuller length delivery and was wide of off, Miller backs away, makes room and thumps it wide of deep cover for a boundary. It rockets to the fence!",McClenaghan to Miller,FOUR
9497497,KXIP 1st Inns,18.0,"McClenaghan to Miller, wide, 50-run partnership comes up. It has been a match-winning one for Punjab. McClenaghan gets his line wrong this time, it was well down the leg-side and Miller lets it go",McClenaghan to Miller,WIDE
9497497,KXIP 1st Inns,18.1,"Bumrah to Rahul, FOUR, cheeky from Rahul. He is taking his side over the line for sure. It was on a length and there was just a bit of room, Rahul waits for it to arrive, opens the face of the bat at the very last moment and guides it fine of third man who had no chance to stop it",Bumrah to Rahul,FOUR
9497497,KXIP 1st Inns,2.2,"McClenaghan to Gayle, SIX, massive, you can't bowl short to this man - this simply sat up to be smacked, Gayle stands tall and pummels it high and over mid-wicket for a maximum, 101m hit, a colossal one",McClenaghan to Gayle,SIX
9497497,KXIP 1st Inns,2.3,"McClenaghan to Gayle, SIX, back-to-back sixes for Gayle, his 300th six in IPL, length ball at the stumps, he leans forward and thumps it high and over mid-on, went a long way over the ropes",McClenaghan to Gayle,SIX
9497497,KXIP 1st Inns,3.5,"Bumrah to Rahul, FOUR, beautifully played, fraction too full and well outside off, Rahul leans into the drive and places it into the gap past cover-point, beats the infield and runs away to the ropes",Bumrah to Rahul,FOUR
9497497,KXIP 1st Inns,4.3,"Malinga to Gayle, FOUR, lovely, very full and at the stumps, Gayle gets his left leg out of the way and plays a pristine straight drive - past Rahul and beyond Pollard's reach - running across from long-on",Malinga to Gayle,FOUR
9497497,KXIP 1st Inns,4.5,"Malinga to Gayle, FOUR, Gayle is in his elements today, slower short ball outside off, Gayle picked the length early and found the gap past cover-point with the cut",Malinga to Gayle,FOUR
9497497,KXIP 1st Inns,6.4,"Hardik Pandya to Gayle, SIX, clears the mid-wicket fence, but only just. It's a baby six by Gayle's gigantic standards. It was a slower one on the stumps, Gayle backs away, clears his front leg and powers it over deep mid-wicket.",Hardik Pandya to Gayle,SIX
9497497,KXIP 1st Inns,6.5,"Hardik Pandya to Gayle, SIX, you can't miss your length by an inch when Universe Boss is in this mood. Attempted yorker goes wrong, Gayle goes deep in his crease, makes it into an overpitched delivery and larrups it straight down the ground for a massive six",Hardik Pandya to Gayle,SIX
9497497,KXIP 1st Inns,7.2,"Krunal Pandya to Gayle, out Caught by Hardik Pandya!! Pandya brothers come together to get rid of the Universe Boss! This is excellent captaincy from Rohit. He was brave enough to bring his left-arm spinner against Gayle and the man from Baroda hasn't disappointed him. It was wide of off and Gayle wanted to clobber it down the ground. Doesn't get it off the sweet spot and it went a long way up in the air. Hardik at long-on takes it with ease in the end. It wasn't the easiest of catches. Gayle c Hardik Pandya b Krunal Pandya 40(24) [4s-3 6s-4]",Krunal Pandya to Gayle,OUT
9497497,KXIP 1st Inns,8.0,"Krunal Pandya to Agarwal, FOUR, just a chip shot from Agarwal but he has timed it to perfection. And has placed it well too. It will beat the straight fielders for a boundary",Krunal Pandya to Agarwal,FOUR
9497497,KXIP 1st Inns,8.3,"Markande to Agarwal, FOUR, he looks in great touch does Agarwal. It wasn't that bad a delivery, just a little bit short. Agarwal rocks back and powers it wide of deep mid-wicket for a boundary. He bisected long-on and deep mid-wicket to perfection",Markande to Agarwal,FOUR
9497497,KXIP 1st Inns,9.0,"Markande to Agarwal, FOUR, Agarwal is seeing the ball really well. And he is placing them well too. He goes on the back foot and pulls it wide of deep mid-wicket. Doesn't try to hit it too hard, placement was the key",Markande to Agarwal,FOUR
9497497,KXIP 1st Inns,9.2,"Krunal Pandya to Agarwal, FOUR, 18 off 7! He is playing a gem. Backs away on this delivery, creates his own room, wanted to cut it wide of backward point. Gets an oustide edge and it ends up fine of short fine for a boundary",Krunal Pandya to Agarwal,FOUR
9497497,MI 1st Inns,1.2,"Shami to Rohit, FOUR, can't bowl short to Rohit when it's not that high. He'll pick on you every single time. Swivels this time and helps it along, clearing short fine leg quite easily",Shami to Rohit,FOUR
9497497,MI 1st Inns,1.5,"Shami to Rohit, FOUR, classy shot! Sublime stuff from Rohit, struck this punchy drive on the up and once he pierced the gap at cover, it was always racing along. It wasn't a bad ball to be honest, just one of those things this man can do when on song",Shami to Rohit,FOUR
9497497,MI 1st Inns,10.3,"Tye to Yuvraj, FOUR, one-handed check drive from Yuvraj, aerial as well but then, the intention was to clear the infield. Therefore, the deception didn't of the slower ball didn't dent his intent and he went through with the chip shot. Over extra cover and to the fence",Tye to Yuvraj,FOUR
9497497,MI 1st Inns,11.0,"Tye to Yuvraj, FOUR, straight as an arrow! Now this shot should boost Yuvraj's morale. Low full toss alright but the execution was admirable. Punchy drive that was straight back past the bowler and it rocketed to the fence. Didn't overhit it and that was the key",Tye to Yuvraj,FOUR
9497497,MI 1st Inns,11.3,"Murugan Ashwin to de Kock, FOUR, in the air....safe and to the fence! Was a lofted hit from de Kock and he got more height than distance on the stroke. Long-on and deep mid-wicket were converging on the stroke but with no real chance of getting to it. The former, Mayank, tried in vain as it landed short of him and to the fence. 50 for QDK! Super knock so far",Murugan Ashwin to de Kock,FOUR
9497497,MI 1st Inns,12.2,"Shami to Yuvraj, 1 run, cramps Yuvraj with this good length ball, stabbed towards extra cover for a sharp run. 50-run stand comes up! Valuable one for MI who now have the platform to launch at the death",Shami to Yuvraj,ONE
9497497,MI 1st Inns,12.5,"Shami to de Kock, SIX, sensational pick up shot from de Kock! Treats Shami as a spinner here by walking across and just drop kicks it over deep square leg. Beautiful connection",Shami to de Kock,SIX
9497497,MI 1st Inns,13.0,"Shami to de Kock, out Lbw!! Much-needed breakthrough for KXIP. de Kock was getting into overdrive and this shot perhaps, was a result of that. Premeditated by walking across the stumps and Shami did the basics right, full and straight. de Kock couldn't connect the sweep and once he got hit on the pad, it was always going to be out. The umpire felt so too and although the South African opted for the DRS, there was nothing on UltraEdge to save him. Three Reds on HawkEye to compound the misery and MI have lost the review. Excellent innings nevertheless. de Kock lbw b Shami 60(39) [4s-6 6s-2]",Shami to de Kock,OUT
9497497,MI 1st Inns,14.4,"Murugan Ashwin to Yuvraj, out Caught by Shami!! This was coming - Yuvraj was being tied down and he falls while trying for that big hit - picked the wrong 'un as he went down on the sweep, couldn't roll his wrists over and ended up swiping it in the air. Shami was the man running across to his right from deep backward square leg, gets himself into a good position and holds on. MI are stuttering once again in the middle overs. Yuvraj c Shami b Murugan Ashwin 18(22) [4s-2]",Murugan Ashwin to Yuvraj,OUT
9497497,MI 1st Inns,14.5,"Murugan Ashwin to Hardik Pandya, FOUR, edged and four, another wrong 'un from Murugan, fraction short and spinning back into the right-hander, Hardik didn't pick it as he went for the cut - cramped up for room, gets a thick outside edge that brushes Rahul's gloves and runs away to the third man fence",Murugan Ashwin to Hardik Pandya,FOUR
9497497,MI 1st Inns,16.3,"Viljoen to Hardik Pandya, FOUR, cracking shot, tad too short from Viljoen, Hardik swivels across, rolls his wrists and finds the gap between the two men in the deep, much needed boundary for the Mumbai Indians",Viljoen to Hardik Pandya,FOUR
9497497,MI 1st Inns,17.1,"Tye to Pollard, out Caught by Agarwal!! That's a high catch and Mayank has judged it to perfection at long-off. 'This went to the moon and came back' chirps Danny Morrison on air. Pollard got this one very high and it took an age to come down - but it looked like it didn't have enough legs to clear the fielder, Mayank was the man under it, he held his cool, waited for the ball to arrive and pouched it with both hands. The knuckle ball and Pollard didn't spot, was way too early on the lofted drive - plenty of height but not the distance. Pollard c Agarwal b Tye 7(9)",Tye to Pollard,OUT
9497497,MI 1st Inns,18.1,"Viljoen to Krunal Pandya, FOUR, Oh dear! That's extremely poor from Shami - ran across from deep backward square leg, got close to the ball and then let it for the other fielder - in the end, both are nowhere close to the ball and it costs them a couple of extra runs, short and at the stumps, pulled away past square leg",Viljoen to Krunal Pandya,FOUR
9497497,MI 1st Inns,18.2,"Viljoen to Krunal Pandya, FOUR, back-to-back boundaries for Krunal, he's getting a move on, length delivery outside off, Krunal delayed his drive by a moment and then placed it wide of extra-cover - no one in the deep and the ball ran away to the fence",Viljoen to Krunal Pandya,FOUR
9497497,MI 1st Inns,18.3,"Viljoen to Krunal Pandya, out Caught by Murugan Ashwin!! That's a good wicket at this stage of the innings - Krunal was opening up, but Viljoen has his man. Short and angling down the leg-side, Krunal was looking to help it on its way with the shovel - didn't get hold of the shot and popped it in the air over square leg. Murugan Ashwin ran across to his left from the deep and completed the catch with soft hands. Krunal Pandya c Murugan Ashwin b Viljoen 10(5) [4s-2]",Viljoen to Krunal Pandya,OUT
9497497,MI 1st Inns,18.4,"Viljoen to Hardik Pandya, FOUR, short, wide and four, Hardik has plenty of width on offer as he scythes this one past point, no need to run for those",Viljoen to Hardik Pandya,FOUR
9497497,MI 1st Inns,19.2,"Shami to Hardik Pandya, SIX, and this is why - another full-toss and it has been sent into the mid-wicket stands, presses across and then whips it with the bottom-hand, high and long into the crowd - Shami can't bowl such stuff at this stage of the innings",Shami to Hardik Pandya,SIX
9497497,MI 1st Inns,19.4,"Shami to Hardik Pandya, out Caught by Mandeep!! That's the end of Hardik, but he has played another fine hand for his team. Short and just outside off, he got into a good position on the pull, but doesn't get hold of the shot. Went high and straight into the hands of mandeep - who was standing in front of the ropes at mid-wicket. Hardik has his bat on his shoulder as he walks away in disappointment. Hardik Pandya c Mandeep b Shami 31(19) [4s-3 6s-1]",Shami to Hardik Pandya,OUT
9497497,MI 1st Inns,2.3,"Ashwin to de Kock, FOUR, just over a leaping Viljoen! Nervy moment for de Kock who went for the slog sweep and it wasn't that far away from backward square leg where Viljoen leapt with all his might, only to clear him en route to the fence",Ashwin to de Kock,FOUR
9497497,MI 1st Inns,4.2,"Tye to Rohit, FOUR, up and over! Might have been the slower ball from Tye but it's was quite wide and that allowed Rohit to extend his arms. Didn't connect the loft perfectly but had enough to clear the infield",Tye to Rohit,FOUR
9497497,MI 1st Inns,4.5,"Tye to Rohit, FOUR, genius stuff from Rohit! Was giving the charge and then got a slower ball in response, quite shorter too but the MI skipper adjusted with an elegant back foot punch through backward point. Style, grace and placement all ticked",Tye to Rohit,FOUR
9497497,MI 1st Inns,5.0,"Tye to Rohit, FOUR, more runs! Rohit is shifting gears now. This was a touch too straight in line and he just shuffled across to help this away past short fine leg",Tye to Rohit,FOUR
9497497,MI 1st Inns,5.2,"Viljoen to Rohit, out Lbw!! Massive strike from Viljoen! Rohit was looking ominous and if KXIP needed him gone, it was right here right now and that's exactly what the South African has done. Must say it wasn't a great shot from the MI skipper, stood rooted on the crease to an extremely full in-angler, attempted to just slog across the line, only to get struck on the back leg. Looked plumb in real time itself unless there was an inside edge but there wasn't. Rohit lbw b Viljoen 32(18) [4s-5]",Viljoen to Rohit,OUT
9497497,MI 1st Inns,5.4,"Viljoen to Suryakumar Yadav, FOUR, deft touch from Yadav! Too straight in line from Viljoen and it's clipped softly wide of short fine leg",Viljoen to Suryakumar Yadav,FOUR
9497497,MI 1st Inns,5.5,"Viljoen to Suryakumar Yadav, FOUR, ominous! Whoa, the bloke is looking in sync from ball one. Got forward to this fuller one and just eased it past the bowler. Just a mere push and such was the timing that it raced away, beating mid-on comfortably",Viljoen to Suryakumar Yadav,FOUR
9497497,MI 1st Inns,6.2,"Murugan Ashwin to Suryakumar Yadav, out Lbw!! The other Ashwin gets into the act! Just two balls to take the wicket and it's another vital one as Yadav can be dangerous. This was slider and kept a trifle low perhaps as he tried to whip-pull across the line. Once he missed it, there was no doubt on the LBW. As plumb as it gets and Yadav knew it too as he continued the walk to the dugout. Suryakumar Yadav lbw b Murugan Ashwin 11(6) [4s-2]",Murugan Ashwin to Suryakumar Yadav,OUT
9497497,MI 1st Inns,7.3,"Ashwin to de Kock, FOUR, too close to cut! de Kock pulls it off though and gets it away very fine, beating short third man to the fence. 1000 IPL runs up for QDK!",Ashwin to de Kock,FOUR
9497497,MI 1st Inns,8.2,"Murugan Ashwin to de Kock, FOUR, bulldozed away! Came down the track and Ashwin adjusted with a shorter one wider outside off, flat-batted powerfully straight down the ground. Long-on was wider and had no chance",Murugan Ashwin to de Kock,FOUR
9497497,MI 1st Inns,8.3,"Murugan Ashwin to de Kock, FOUR, to the other side of long-on this time. Was floated up fuller outside off and de Kock whipped it away with that strong bottom hand of his. Power and precision in placement as he got it between long-on and deep mid-wicket",Murugan Ashwin to de Kock,FOUR
9497497,MI 1st Inns,9.4,"Shami to de Kock, SIX, dumped into the crowd! Fractionally short from Shami and it's not that high to threaten de Kock either. The South African swivels across to shovel the pull high and handsome over deep backward square leg. Huge hit!",Shami to de Kock,SIX
9418332,DC 1st Inns,1.0,"Prasidh to Prithvi Shaw, FOUR, boundary to end the over. The short of length delivery sits up on the surface, Shaw had plenty of time to swivel and nail the pull in front of square, no chance for Ferguson this time",Prasidh to Prithvi Shaw,FOUR
9418332,DC 1st Inns,1.4,"Ferguson to Prithvi Shaw, FOUR, whippage! Ferguson tries the slower delivery but offers a half volley on middle and leg, Shaw leans forward and whips it with a lot of bottom hand to deep mid-wicket",Ferguson to Prithvi Shaw,FOUR
9418332,DC 1st Inns,10.2,"Kuldeep Yadav to Shreyas Iyer, SIX, proper drag down - as bad as it can get. And it's the googly as well in it, giving Iyer all the more time to read it better - not that he needed it - but then he waits slogging it several rows into deep square leg",Kuldeep Yadav to Shreyas Iyer,SIX
9418332,DC 1st Inns,10.4,"Kuldeep Yadav to Prithvi Shaw, SIX, now the advance, stepping away from the line to free up his hands. And his hands take it inside-out over long-on",Kuldeep Yadav to Prithvi Shaw,SIX
9418332,DC 1st Inns,11.0,"Kuldeep Yadav to Prithvi Shaw, FOUR, quickly on a knee, and to his credit doesn't try getting under the already-full length. Instead settles to sweep, and does it straight down the ground",Kuldeep Yadav to Prithvi Shaw,FOUR
9418332,DC 1st Inns,11.2,"A Russell to Prithvi Shaw, FOUR, juicy overcook - oh no it's a full toss - and Shaw has half a helicopter and half a flamingo. So he Dhoni-Pietersen's it through cow corner. Go, figure ..",A Russell to Prithvi Shaw,FOUR
9418332,DC 1st Inns,11.4,"A Russell to Shreyas Iyer, FOUR, there's insult. And then there's this. Firstly Russell's bowling because he has to, and then he's been carted around, and to top it all, the one chance he creates it put down so damn casually. Iyer whips uppishly, doesn't get the distance, straight to Gill, who just lets it spill through",A Russell to Shreyas Iyer,FOUR
9418332,DC 1st Inns,11.5,"A Russell to Shreyas Iyer, FOUR, full, outside off, Iyer slices hard, drilling it in fact through extra cover. More insult .. an injured soul to top an injured shoulder",A Russell to Shreyas Iyer,FOUR
9418332,DC 1st Inns,12.0,"A Russell to Shreyas Iyer, out Caught by Shubman Gill!! Catching confusion. Gill - in redemption - has done a Dinesh Karthik, plucking pretty much one he would've been forgiven for putting down after dropping one he couldn't have been forgiven for. Iyer whips again, airily, Gill, at cow corner's boundary goes reverse cupped right at the edge over his head. But, but, is his foot touching the cushions? The umpires aren't taking a chance, they go up. And gee, this is really tight. The soft signal wins - OUT. Shreyas Iyer c Shubman Gill b A Russell 43(32) [4s-4 6s-2]",A Russell to Shreyas Iyer,OUT
9418332,DC 1st Inns,12.1,"Nitish Rana to Prithvi Shaw, FOUR, quick, short, outside off. Never mind it spinning back in, Shaw's already deep enough in the crease and very cheekily dabbing it off the keeper's gloves",Nitish Rana to Prithvi Shaw,FOUR
9418332,DC 1st Inns,13.5,"Prasidh to Pant, FOUR, it's getting predictable. 97.8kph here, which Pant first presses forward to and then piles on the line already on the pads to help - with a lot of power in his whack of course - behind square",Prasidh to Pant,FOUR
9418332,DC 1st Inns,14.5,"Chawla to Prithvi Shaw, FOUR, sitter googly. Shaw sits over it, no sorry stands over it, and slaps it away hard, and doesn't even bother keeping it down as he goes over cover",Chawla to Prithvi Shaw,FOUR
9418332,DC 1st Inns,15.2,"Ferguson to Prithvi Shaw, FOUR, threatens with the bouncer, but Shaw's not not taking it on. He's waiting deep in the crease just for it and swivels in his hook to put it away very fine",Ferguson to Prithvi Shaw,FOUR
9418332,DC 1st Inns,15.4,"Ferguson to Prithvi Shaw, FOUR, short again. Shaw goes 180-degrees the other way now .. makes room and upper-cuts, over short third man",Ferguson to Prithvi Shaw,FOUR
9418332,DC 1st Inns,16.1,"Prasidh to Prithvi Shaw, FOUR, oh he wants a century. And Krishna surely is helping him to it. An overtly friendly drifter down leg, Shaw stays his ground, picks and dispatches it off his legs past the diving keeper",Prasidh to Prithvi Shaw,FOUR
9418332,DC 1st Inns,16.4,"Prasidh to Prithvi Shaw, FOUR, and he has the time to rub in some grace as well into this carnage. The full-faced punch down the pitch, which should ideally have been just a couple, but Russell just doesn't dive. Poor guy, he just can't",Prasidh to Prithvi Shaw,FOUR
9418332,DC 1st Inns,17.5,"Kuldeep Yadav to Pant, out Caught by Chawla!! Miss. Miss. Connect. And when he does, it picks out the man in the deep. Pant refuses to ditch his failed slog sweep from a ball earlier, goes through but Kuldeep very smartly has dragged his length back on this one, making Pant eventually go one-handed in his followthrough. Miscued severely, to deep mid-wicket. Pant c Chawla b Kuldeep Yadav 11(15) [4s-1]",Kuldeep Yadav to Pant,OUT
9418332,DC 1st Inns,18.3,"Ferguson to Prithvi Shaw, out Caught by Karthik!! Kotla heartbreak. A quicker bumper, Shaw can't resist, but for once doesn't find his bat's middle. Big fat top-edge, ballooning high, where DK calls, and nearly makes a mess under the skier, eventually having to take his tummy's help in holding on. So Shaw may have missed out on becoming the youngest IPL centurion, but he becomes the second in these 12 seasons to get out on 99. It's all about getting into trivia books after all, right?! Prithvi Shaw c Karthik b Ferguson 99(55) [4s-12 6s-3]",Ferguson to Prithvi Shaw,OUT
9418332,DC 1st Inns,18.4,"Ferguson to Ingram, FOUR, short, angling across. But Ingram goes almost as deep as his stumps and waits for the slant to get big as he pulls it away, splitting the massive leg-sided gap perfectly",Ferguson to Ingram,FOUR
9418332,DC 1st Inns,19.5,"Kuldeep Yadav to Hanuma Vihari, out Caught by Shubman Gill!! It will twist, ever so slowly, but it will twist. Short, skiddy, heaved, and it's straight down deep mid-wicket's throat. The favourites have turned, clearly. Hanuma Vihari c Shubman Gill b Kuldeep Yadav 2(3)",Kuldeep Yadav to Hanuma Vihari,OUT
9418332,DC 1st Inns,2.0,"Ferguson to Dhawan, FOUR, Dhawan has his first boundary. Delhi need him to fire and fire quickly. Picks the fullish length and just lofts through the line, clears mid-on quite comfortably",Ferguson to Dhawan,FOUR
9418332,DC 1st Inns,2.2,"Chawla to Dhawan, FOUR, up and over. This is good intent from Dhawan. Shimmies down the wicket and gets a bit too close to the delivery, but still goes through with the loft and clears a leaping Russell near the mid-off ring",Chawla to Dhawan,FOUR
