date,x,competetion,type,id,teams
2018-09-01,international,IT20,male,1156676,Israel vs Czech Republic
2018-08-31,club,CPL,male,1148668,Barbados Tridents vs Guyana Amazon Warriors
2018-08-31,international,ODI,male,1150148,Ireland vs Afghanistan
2018-08-31,international,IT20,male,1157844,Jersey vs Italy
2018-08-31,international,IT20,male,1157845,Israel vs Gibraltar
2018-08-31,international,IT20,male,1157847,Norway vs Sweden
2018-08-30,international,Test,male,1119552,England vs India
2018-08-30,international,ODI,male,1154649,United Arab Emirates vs Nepal
2018-08-30,international,IT20,male,1155308,France vs Portugal
2018-08-30,international,IT20,male,1155310,Germany vs France
2018-08-30,international,IT20,male,1156655,Spain vs Jersey
2018-08-30,international,IT20,male,1156656,Italy vs Finland
2018-08-30,international,IT20,male,1156657,Jersey vs Isle of Man
2018-08-30,international,IT20,male,1156670,Israel vs Guernsey
2018-08-30,international,IT20,male,1156672,Sweden vs Israel
2018-08-29,club,CCH,male,1127653,Essex vs Hampshire
2018-08-29,club,CCH,male,1127654,Somerset vs Yorkshire
2018-08-29,club,CCH,male,1127656,Worcestershire vs Lancashire
2018-08-29,club,CCH,male,1127717,Glamorgan vs Warwickshire
2018-08-29,club,CCH,male,1127718,Durham vs Northamptonshire
2018-08-29,club,CCH,male,1127719,Middlesex vs Sussex
2018-08-29,club,CCH,male,1127721,Gloucestershire vs Leicestershire
2018-08-29,club,CPL,male,1148666,Barbados Tridents vs Jamaica Tallawahs
2018-08-29,international,ODI,male,1150147,Afghanistan vs Ireland
2018-08-29,international,IT20,male,1155282,Papua New Guinea vs Vanuatu
2018-08-29,international,IT20,male,1155283,Fiji vs Samoa
2018-08-29,international,IT20,male,1155304,Germany vs Cyprus
2018-08-29,international,IT20,male,1155306,Germany vs Denmark
2018-08-29,international,IT20,male,1156650,Italy vs Spain
2018-08-29,international,IT20,male,1156651,Isle of Man vs Belgium
2018-08-29,international,IT20,male,1156653,Isle of Man vs Finland
2018-08-29,international,IT20,male,1156665,Gibraltar vs Guernsey
2018-08-29,international,IT20,male,1156668,Norway vs Sweden
2018-08-28,club,CPL,male,1148665,St Kitts and Nevis Patriots vs Guyana Amazon Warriors
2018-08-28,international,IT20,male,1155279,Vanuatu vs Fiji
2018-08-28,international,IT20,male,1155280,Samoa vs Vanuatu
2018-08-28,international,IT20,male,1155281,Fiji vs Papua New Guinea
2018-08-27,club,WSL,female,1127423,Surrey Stars vs Western Storm
2018-08-27,club,WSL,female,1127424,Surrey Stars vs Loughborough Lightning
2018-08-27,international,ODI,male,1150146,Afghanistan vs Ireland
2018-08-26,club,NTB,male,1127577,Somerset vs Nottinghamshire
2018-08-26,club,CPL,male,1148664,Barbados Tridents vs Trinbago Knight Riders
2018-08-26,international,IT20,male,1155276,Fiji vs Samoa
2018-08-26,international,IT20,male,1155277,Papua New Guinea vs Vanuatu
2018-08-25,club,NTB,male,1127576,Gloucestershire vs Worcestershire
2018-08-25,club,CPL,male,1148662,Barbados Tridents vs St Kitts and Nevis Patriots
2018-08-25,club,CPL,male,1148663,Jamaica Tallawahs vs St Lucia Stars
2018-08-25,international,IT20,male,1155272,Fiji vs Vanuatu
2018-08-25,international,IT20,male,1155273,Papua New Guinea vs Samoa
2018-08-25,international,IT20,male,1155274,Fiji vs Papua New Guinea
2018-08-25,international,IT20,male,1155275,Samoa vs Vanuatu
2018-08-25,international,T20,female,1158359,Lesotho vs Malawi
2018-08-25,international,T20,female,1158361,Sierra Leone vs Namibia
2018-08-24,club,NTB,male,1127575,Durham vs Sussex
2018-08-24,club,CPL,male,1148661,Guyana Amazon Warriors vs St Lucia Stars
2018-08-24,international,T20,female,1158356,Sierra Leone vs Lesotho
2018-08-24,international,T20,female,1158358,Botswana vs Namibia
2018-08-23,club,NTB,male,1127574,Kent vs Lancashire
2018-08-23,international,T20,female,1158352,Botswana vs Sierra Leone
2018-08-23,international,T20,female,1158353,Mozambique vs Namibia
2018-08-23,international,T20,female,1158354,Namibia vs Lesotho
2018-08-23,international,T20,female,1158355,Sierra Leone vs Malawi
2018-08-22,club,CPL,male,1148660,Barbados Tridents vs Jamaica Tallawahs
2018-08-22,international,T20,male,1150144,Afghanistan vs Ireland
2018-08-21,club,CPL,male,1148659,St Lucia Stars vs St Kitts and Nevis Patriots
2018-08-21,international,T20,female,1158348,Sierra Leone vs Namibia
2018-08-21,international,T20,female,1158349,Mozambique vs Lesotho
2018-08-21,international,T20,female,1158350,Mozambique vs Botswana
2018-08-20,international,T20,male,1150143,Afghanistan vs Ireland
2018-08-20,international,T20,female,1158344,Botswana vs Lesotho
2018-08-20,international,T20,female,1158345,Malawi vs Namibia
2018-08-19,club,CCH,male,1127649,Hampshire vs Nottinghamshire
2018-08-19,club,CCH,male,1127650,Surrey vs Lancashire
2018-08-19,club,CCH,male,1127651,Yorkshire vs Worcestershire
2018-08-19,club,CCH,male,1127652,Somerset vs Essex
2018-08-19,club,CCH,male,1127712,Gloucestershire vs Warwickshire
2018-08-19,club,CCH,male,1127713,Northamptonshire vs Middlesex
2018-08-19,club,CCH,male,1127714,Glamorgan vs Durham
2018-08-19,club,CPL,male,1148658,Jamaica Tallawahs vs Trinbago Knight Riders
2018-08-18,international,Test,male,1119551,India vs England
2018-08-18,club,WSL,female,1127420,Lancashire Thunder vs Southern Vipers
2018-08-18,club,WSL,female,1127421,Yorkshire Diamonds vs Loughborough Lightning
2018-08-18,club,WSL,female,1127422,Western Storm vs Surrey Stars
2018-08-18,club,CPL,male,1148657,Guyana Amazon Warriors vs Jamaica Tallawahs
2018-08-17,club,NTB,male,1127566,Gloucestershire vs Hampshire
2018-08-17,club,NTB,male,1127567,Essex vs Kent
2018-08-17,club,NTB,male,1127568,Worcestershire vs Birmingham Bears
2018-08-17,club,NTB,male,1127569,Yorkshire vs Nottinghamshire
2018-08-17,club,NTB,male,1127571,Glamorgan vs Surrey
2018-08-17,club,NTB,male,1127572,Sussex vs Middlesex
2018-08-17,club,NTB,male,1127573,Leicestershire vs Northamptonshire
2018-08-17,club,CPL,male,1148656,St Lucia Stars vs Barbados Tridents
2018-08-16,club,NTB,male,1127562,Kent vs Somerset
2018-08-16,club,NTB,male,1127563,Middlesex vs Essex
2018-08-16,club,NTB,male,1127564,Northamptonshire vs Yorkshire
2018-08-16,club,NTB,male,1127565,Gloucestershire vs Sussex
2018-08-16,club,CPL,male,1148655,St Lucia Stars vs Trinbago Knight Riders
2018-08-15,club,WSL,female,1127419,Western Storm vs Loughborough Lightning
2018-08-15,club,NTB,male,1127560,Lancashire vs Birmingham Bears
2018-08-15,club,NTB,male,1127561,Hampshire vs Surrey
2018-08-15,club,CPL,male,1148654,Jamaica Tallawahs vs St Kitts and Nevis Patriots
2018-08-14,club,WSL,female,1127417,Southern Vipers vs Surrey Stars
2018-08-14,club,WSL,female,1127418,Lancashire Thunder vs Yorkshire Diamonds
2018-08-14,club,NTB,male,1127559,Sussex vs Glamorgan
2018-08-14,international,T20,male,1142589,South Africa vs Sri Lanka
2018-08-14,club,CPL,male,1148653,St Lucia Stars vs Jamaica Tallawahs
2018-08-12,club,WSL,female,1127416,Surrey Stars vs Yorkshire Diamonds
2018-08-12,club,NTB,male,1127553,Essex vs Hampshire
2018-08-12,club,NTB,male,1127554,Middlesex vs Kent
2018-08-12,club,NTB,male,1127555,Lancashire vs Durham
2018-08-12,club,NTB,male,1127556,Worcestershire vs Nottinghamshire
2018-08-12,club,NTB,male,1127557,Gloucestershire vs Surrey
2018-08-12,club,NTB,male,1127558,Somerset vs Glamorgan
2018-08-12,international,ODI,male,1142588,Sri Lanka vs South Africa
2018-08-12,club,CPL,male,1148652,Barbados Tridents vs Guyana Amazon Warriors
2018-08-11,club,WSL,female,1127414,Lancashire Thunder vs Loughborough Lightning
2018-08-11,club,WSL,female,1127415,Southern Vipers vs Western Storm
2018-08-11,club,NTB,male,1127552,Leicestershire vs Derbyshire
2018-08-11,club,CPL,male,1148650,Guyana Amazon Warriors vs St Lucia Stars
2018-08-11,club,CPL,male,1148651,St Kitts and Nevis Patriots vs Trinbago Knight Riders
2018-08-10,club,NTB,male,1127545,Lancashire vs Birmingham Bears
2018-08-10,club,NTB,male,1127546,Durham vs Northamptonshire
2018-08-10,club,NTB,male,1127547,Hampshire vs Glamorgan
2018-08-10,club,NTB,male,1127549,Surrey vs Somerset
2018-08-10,club,NTB,male,1127550,Leicestershire vs Worcestershire
2018-08-10,club,NTB,male,1127551,Nottinghamshire vs Yorkshire
2018-08-10,club,CPL,male,1148649,Trinbago Knight Riders vs Jamaica Tallawahs
2018-08-09,international,Test,male,1119550,India vs England
2018-08-09,club,WSL,female,1127412,Loughborough Lightning vs Surrey Stars
2018-08-09,club,WSL,female,1127413,Western Storm vs Lancashire Thunder
2018-08-09,club,NTB,male,1127539,Nottinghamshire vs Birmingham Bears
2018-08-09,club,NTB,male,1127540,Yorkshire vs Lancashire
2018-08-09,club,NTB,male,1127541,Sussex vs Surrey
2018-08-09,club,NTB,male,1127542,Worcestershire vs Derbyshire
2018-08-09,club,NTB,male,1127543,Gloucestershire vs Middlesex
2018-08-09,club,CPL,male,1148648,St Kitts and Nevis Patriots vs Guyana Amazon Warriors
2018-08-08,club,WSL,female,1127411,Southern Vipers vs Yorkshire Diamonds
2018-08-08,club,NTB,male,1127536,Hampshire vs Somerset
2018-08-08,club,NTB,male,1127537,Durham vs Leicestershire
2018-08-08,club,NTB,male,1127538,Derbyshire vs Northamptonshire
2018-08-08,international,ODI,male,1142587,Sri Lanka vs South Africa
2018-08-08,club,CPL,male,1148647,Trinbago Knight Riders vs St Lucia Stars
2018-08-07,club,WSL,female,1127410,Surrey Stars vs Lancashire Thunder
2018-08-07,club,NTB,male,1127534,Durham vs Lancashire
2018-08-07,club,NTB,male,1127535,Glamorgan vs Essex
2018-08-05,club,WSL,female,1127409,Yorkshire Diamonds vs Western Storm
2018-08-05,club,NTB,male,1127529,Kent vs Gloucestershire
2018-08-05,club,NTB,male,1127530,Essex vs Surrey
2018-08-05,club,NTB,male,1127531,Birmingham Bears vs Northamptonshire
2018-08-05,club,NTB,male,1127532,Middlesex vs Glamorgan
2018-08-05,club,NTB,male,1127533,Sussex vs Somerset
2018-08-05,international,ODI,male,1142586,South Africa vs Sri Lanka
2018-08-05,international,T20,male,1146725,Bangladesh vs West Indies
2018-08-04,club,WSL,female,1127408,Southern Vipers vs Loughborough Lightning
2018-08-04,club,NTB,male,1127528,Worcestershire vs Nottinghamshire
2018-08-04,international,T20,male,1146724,Bangladesh vs West Indies
2018-08-03,club,WSL,female,1127407,Lancashire Thunder vs Western Storm
2018-08-03,club,NTB,male,1127520,Kent vs Hampshire
2018-08-03,club,NTB,male,1127521,Northamptonshire vs Yorkshire
2018-08-03,club,NTB,male,1127522,Lancashire vs Leicestershire
2018-08-03,club,NTB,male,1127523,Middlesex vs Surrey
2018-08-03,club,NTB,male,1127524,Durham vs Worcestershire
2018-08-03,club,NTB,male,1127526,Derbyshire vs Birmingham Bears
2018-08-03,club,NTB,male,1127527,Essex vs Somerset
2018-08-02,club,WSL,female,1127405,Surrey Stars vs Loughborough Lightning
2018-08-02,club,WSL,female,1127406,Yorkshire Diamonds vs Southern Vipers
2018-08-02,club,NTB,male,1127515,Kent vs Essex
2018-08-02,club,NTB,male,1127516,Durham vs Northamptonshire
2018-08-02,club,NTB,male,1127517,Sussex vs Middlesex
2018-08-02,club,NTB,male,1127518,Leicestershire vs Birmingham Bears
2018-08-02,club,NTB,male,1127519,Nottinghamshire vs Derbyshire
2018-08-01,international,Test,male,1119549,England vs India
2018-08-01,club,NTB,male,1127513,Sussex vs Gloucestershire
2018-08-01,club,NTB,male,1127514,Somerset vs Hampshire
2018-08-01,international,ODI,male,1142585,Sri Lanka vs South Africa
2018-07-31,club,WSL,female,1127402,Southern Vipers vs Western Storm
2018-07-31,club,WSL,female,1127403,Surrey Stars vs Lancashire Thunder
2018-07-31,club,WSL,female,1127404,Loughborough Lightning vs Yorkshire Diamonds
2018-07-31,club,NTB,male,1127511,Yorkshire vs Leicestershire
2018-07-31,club,NTB,male,1127512,Surrey vs Glamorgan
2018-07-31,international,T20,male,1146723,Bangladesh vs West Indies
2018-07-30,club,NTB,male,1127469,Derbyshire vs Yorkshire
2018-07-29,club,WSL,female,1127400,Lancashire Thunder vs Southern Vipers
2018-07-29,club,WSL,female,1127401,Western Storm vs Loughborough Lightning
2018-07-29,club,NTB,male,1127510,Somerset vs Middlesex
2018-07-29,international,T20,male,1141835,Netherlands vs Nepal
2018-07-29,international,ODI,male,1142584,Sri Lanka vs South Africa
2018-07-28,club,NTB,male,1127505,Yorkshire vs Derbyshire
2018-07-28,club,NTB,male,1127506,Nottinghamshire vs Durham
2018-07-28,international,ODI,male,1146722,Bangladesh vs West Indies
2018-07-27,club,WSL,female,1127398,Lancashire Thunder vs Yorkshire Diamonds
2018-07-27,club,NTB,male,1127498,Kent vs Sussex
2018-07-27,club,NTB,male,1127499,Gloucestershire vs Glamorgan
2018-07-27,club,NTB,male,1127500,Yorkshire vs Birmingham Bears
2018-07-27,club,NTB,male,1127501,Somerset vs Surrey
2018-07-27,club,NTB,male,1127502,Northamptonshire vs Worcestershire
2018-07-27,club,NTB,male,1127503,Leicestershire vs Derbyshire
2018-07-27,club,NTB,male,1127504,Nottinghamshire vs Lancashire
2018-07-26,club,WSL,female,1127397,Western Storm vs Surrey Stars
2018-07-26,club,NTB,male,1127497,Middlesex vs Hampshire
2018-07-25,club,WSL,female,1127396,Southern Vipers vs Loughborough Lightning
2018-07-25,international,ODI,male,1146721,West Indies vs Bangladesh
2018-07-22,club,WSL,female,1127393,Surrey Stars vs Southern Vipers
2018-07-22,club,WSL,female,1127394,Lancashire Thunder vs Loughborough Lightning
2018-07-22,club,WSL,female,1127395,Yorkshire Diamonds vs Western Storm
2018-07-22,club,CCH,male,1127646,Yorkshire vs Lancashire
2018-07-22,club,CCH,male,1127647,Somerset vs Worcestershire
2018-07-22,club,CCH,male,1127648,Nottinghamshire vs Surrey
2018-07-22,club,CCH,male,1127707,Kent vs Leicestershire
2018-07-22,club,CCH,male,1127708,Gloucestershire vs Durham
2018-07-22,club,CCH,male,1127709,Derbyshire vs Northamptonshire
2018-07-22,club,CCH,male,1127710,Middlesex vs Warwickshire
2018-07-22,club,CCH,male,1127711,Sussex vs Glamorgan
2018-07-22,international,ODI,male,1142924,Pakistan vs Zimbabwe
2018-07-22,international,ODI,male,1146720,Bangladesh vs West Indies
2018-07-21,club,NTB,male,1127496,Hampshire vs Essex
2018-07-20,club,NTB,male,1127488,Hampshire vs Middlesex
2018-07-20,club,NTB,male,1127489,Surrey vs Kent
2018-07-20,club,NTB,male,1127490,Essex vs Gloucestershire
2018-07-20,club,NTB,male,1127491,Northamptonshire vs Birmingham Bears
2018-07-20,club,NTB,male,1127492,Lancashire vs Yorkshire
2018-07-20,club,NTB,male,1127493,Worcestershire vs Durham
2018-07-20,club,NTB,male,1127494,Somerset vs Glamorgan
2018-07-20,club,NTB,male,1127495,Leicestershire vs Nottinghamshire
2018-07-20,international,Test,male,1142582,Sri Lanka vs South Africa
2018-07-20,international,ODI,male,1142923,Pakistan vs Zimbabwe
2018-07-19,club,NTB,male,1127486,Middlesex vs Somerset
2018-07-19,club,NTB,male,1127487,Derbyshire vs Northamptonshire
2018-07-18,club,NTB,male,1127485,Leicestershire vs Lancashire
2018-07-18,international,ODI,male,1142922,Zimbabwe vs Pakistan
2018-07-17,international,ODI,male,1119548,India vs England
2018-07-17,club,NTB,male,1127484,Durham vs Nottinghamshire
2018-07-16,club,CCH,male,1127706,Sussex vs Gloucestershire
2018-07-16,international,ODI,male,1142921,Zimbabwe vs Pakistan
2018-07-15,club,NTB,male,1127482,Durham vs Birmingham Bears
2018-07-15,club,NTB,male,1127483,Yorkshire vs Worcestershire
2018-07-14,international,ODI,male,1119547,England vs India
2018-07-14,club,NTB,male,1127481,Lancashire vs Derbyshire
2018-07-14,international,T20,female,1147733,Netherlands vs United Arab Emirates
2018-07-14,international,T20,female,1147734,Papua New Guinea vs Scotland
2018-07-14,international,T20,female,1147735,Thailand vs Uganda
2018-07-14,international,T20,female,1147736,Bangladesh vs Ireland
2018-07-14,international,IT20,male,1151253,Tanzania vs Rwanda
2018-07-14,international,IT20,male,1151254,Kenya vs Uganda
2018-07-13,international,ODI,female,1126729,England vs New Zealand
2018-07-13,club,NTB,male,1127473,Kent vs Hampshire
2018-07-13,club,NTB,male,1127474,Essex vs Glamorgan
2018-07-13,club,NTB,male,1127475,Leicestershire vs Birmingham Bears
2018-07-13,club,NTB,male,1127476,Yorkshire vs Durham
2018-07-13,club,NTB,male,1127477,Worcestershire vs Northamptonshire
2018-07-13,club,NTB,male,1127478,Surrey vs Sussex
2018-07-13,club,NTB,male,1127479,Nottinghamshire vs Derbyshire
2018-07-13,club,NTB,male,1127480,Somerset vs Gloucestershire
2018-07-13,international,ODI,male,1142920,Pakistan vs Zimbabwe
2018-07-13,international,IT20,male,1151251,Kenya vs Tanzania
2018-07-13,international,IT20,male,1151252,Uganda vs Rwanda
2018-07-12,international,ODI,male,1119546,England vs India
2018-07-12,club,NTB,male,1127471,Hampshire vs Sussex
2018-07-12,club,NTB,male,1127472,Surrey vs Essex
2018-07-12,international,Test,male,1142581,Sri Lanka vs South Africa
2018-07-12,international,Test,male,1146718,West Indies vs Bangladesh
2018-07-12,international,T20,female,1147729,Ireland vs Papua New Guinea
2018-07-12,international,T20,female,1147730,Netherlands vs Uganda
2018-07-12,international,T20,female,1147731,Bangladesh vs Scotland
2018-07-12,international,T20,female,1147732,United Arab Emirates vs Thailand
2018-07-11,club,NTB,male,1127470,Gloucestershire vs Kent
2018-07-11,international,IT20,male,1151249,Uganda vs Tanzania
2018-07-11,international,IT20,male,1151250,Rwanda vs Kenya
2018-07-10,international,ODI,female,1126728,England vs New Zealand
2018-07-10,international,T20,female,1147725,Scotland vs Thailand
2018-07-10,international,T20,female,1147726,Uganda vs Ireland
2018-07-10,international,T20,female,1147727,United Arab Emirates vs Bangladesh
2018-07-10,international,T20,female,1147728,Papua New Guinea vs Netherlands
2018-07-10,international,IT20,male,1151247,Tanzania vs Kenya
2018-07-10,international,IT20,male,1151248,Uganda vs Rwanda
2018-07-08,international,T20,male,1119545,England vs India
2018-07-08,club,NTB,male,1127462,Yorkshire vs Birmingham Bears
2018-07-08,club,NTB,male,1127463,Northamptonshire vs Lancashire
2018-07-08,club,NTB,male,1127464,Glamorgan vs Sussex
2018-07-08,club,NTB,male,1127465,Middlesex vs Gloucestershire
2018-07-08,club,NTB,male,1127466,Derbyshire vs Worcestershire
2018-07-08,club,NTB,male,1127467,Somerset vs Kent
2018-07-08,club,NTB,male,1127468,Nottinghamshire vs Leicestershire
2018-07-08,club,IPT,male,1136917,Northern Knights vs North-West Warriors
2018-07-08,club,IPT,male,1136918,Munster Reds vs Leinster Lightning
2018-07-08,international,T20,male,1142919,Australia vs Pakistan
2018-07-08,international,T20,female,1147722,Scotland vs Ireland
2018-07-08,international,T20,female,1147723,Netherlands vs Bangladesh
2018-07-08,international,T20,female,1147724,United Arab Emirates vs Papua New Guinea
2018-07-08,international,IT20,male,1151246,Kenya vs Rwanda
2018-07-07,international,ODI,female,1126727,England vs New Zealand
2018-07-07,club,IPT,male,1136915,Northern Knights vs Munster Reds
2018-07-07,club,IPT,male,1136916,Leinster Lightning vs North-West Warriors
2018-07-07,international,T20,female,1147717,Thailand vs Ireland
2018-07-07,international,T20,female,1147718,Uganda vs Scotland
2018-07-07,international,T20,female,1147719,Netherlands vs United Arab Emirates
2018-07-07,international,T20,female,1147720,Papua New Guinea vs Bangladesh
2018-07-07,international,IT20,male,1151243,Uganda vs Kenya
2018-07-07,international,IT20,male,1151244,Tanzania vs Rwanda
2018-07-06,international,T20,male,1119544,India vs England
2018-07-06,club,NTB,male,1127454,Glamorgan vs Hampshire
2018-07-06,club,NTB,male,1127455,Middlesex vs Essex
2018-07-06,club,NTB,male,1127456,Kent vs Surrey
2018-07-06,club,NTB,male,1127457,Worcestershire vs Birmingham Bears
2018-07-06,club,NTB,male,1127458,Nottinghamshire vs Northamptonshire
2018-07-06,club,NTB,male,1127459,Derbyshire vs Lancashire
2018-07-06,club,NTB,male,1127460,Gloucestershire vs Somerset
2018-07-06,club,NTB,male,1127461,Durham vs Leicestershire
2018-07-06,club,IPT,male,1136913,North-West Warriors vs Munster Reds
2018-07-06,club,IPT,male,1136914,Leinster Lightning vs Northern Knights
2018-07-06,international,T20,male,1142918,Zimbabwe vs Australia
2018-07-05,club,NTB,male,1127451,Yorkshire vs Durham
2018-07-05,club,NTB,male,1127452,Lancashire vs Worcestershire
2018-07-05,club,NTB,male,1127453,Surrey vs Middlesex
2018-07-05,international,T20,male,1142917,Pakistan vs Australia
2018-07-04,club,NTB,male,1127448,Sussex vs Essex
2018-07-04,club,NTB,male,1127449,Northamptonshire vs Leicestershire
2018-07-04,club,NTB,male,1127450,Nottinghamshire vs Birmingham Bears
2018-07-04,international,T20,male,1142916,Zimbabwe vs Pakistan
2018-07-04,international,Test,male,1146717,Bangladesh vs West Indies
2018-07-03,international,T20,male,1119543,England vs India
2018-07-03,international,T20,male,1142915,Australia vs Zimbabwe
2018-07-02,international,T20,male,1142914,Pakistan vs Australia
2018-07-01,international,T20,female,1126726,New Zealand vs England
2018-07-01,international,T20,male,1142913,Pakistan vs Zimbabwe
2018-07-01,international,T20,female,1145896,Bangladesh vs Ireland
2018-06-30,club,RLC,male,1127837,Hampshire vs Kent
2018-06-29,international,T20,male,1140993,India vs Ireland
2018-06-29,international,T20,female,1145895,Ireland vs Bangladesh
2018-06-28,international,T20,female,1126724,South Africa vs New Zealand
2018-06-28,international,T20,female,1126725,New Zealand vs England
2018-06-28,international,T20,female,1145894,Ireland vs Bangladesh
2018-06-27,international,T20,male,1119542,England vs Australia
2018-06-27,international,T20,male,1140992,India vs Ireland
2018-06-25,club,CCH,male,1127642,Essex vs Somerset
2018-06-25,club,CCH,male,1127643,Hampshire vs Lancashire
2018-06-25,club,CCH,male,1127644,Yorkshire vs Surrey
2018-06-25,club,CCH,male,1127645,Nottinghamshire vs Worcestershire
2018-06-25,club,CCH,male,1127702,Kent vs Middlesex
2018-06-25,club,CCH,male,1127703,Warwickshire vs Durham
2018-06-25,club,CCH,male,1127704,Northamptonshire vs Glamorgan
2018-06-25,club,CCH,male,1127705,Derbyshire vs Leicestershire
2018-06-24,international,ODI,male,1119541,Australia vs England
2018-06-23,international,T20,female,1126722,England vs South Africa
2018-06-23,international,T20,female,1126723,England vs New Zealand
2018-06-23,international,Test,male,1135151,West Indies vs Sri Lanka
2018-06-21,international,ODI,male,1119540,Australia vs England
2018-06-20,international,T20,female,1126720,New Zealand vs South Africa
2018-06-20,international,T20,female,1126721,England vs South Africa
2018-06-20,club,CCH,male,1127638,Yorkshire vs Hampshire
2018-06-20,club,CCH,male,1127639,Nottinghamshire vs Essex
2018-06-20,club,CCH,male,1127640,Surrey vs Somerset
2018-06-20,club,CCH,male,1127697,Sussex vs Durham
2018-06-20,club,CCH,male,1127698,Northamptonshire vs Gloucestershire
2018-06-20,club,CCH,male,1127700,Kent vs Warwickshire
2018-06-20,club,CCH,male,1127701,Leicestershire vs Middlesex
2018-06-20,international,T20,male,1142506,Scotland vs Netherlands
2018-06-19,international,ODI,male,1119539,England vs Australia
2018-06-19,international,T20,male,1142505,Netherlands vs Scotland
2018-06-18,club,RLC,male,1127836,Hampshire vs Yorkshire
2018-06-17,club,RLC,male,1127835,Worcestershire vs Kent
2018-06-17,international,T20,male,1142504,Scotland vs Ireland
2018-06-16,international,ODI,male,1119538,England vs Australia
2018-06-16,international,T20,male,1142503,Ireland vs Scotland
2018-06-15,international,ODI,female,1126719,South Africa vs England
2018-06-14,club,RLC,male,1127833,Nottinghamshire vs Kent
2018-06-14,club,RLC,male,1127834,Yorkshire vs Essex
2018-06-14,international,Test,male,1133983,India vs Afghanistan
2018-06-14,international,Test,male,1135150,Sri Lanka vs West Indies
2018-06-13,international,ODI,male,1119537,Australia vs England
2018-06-13,international,T20,male,1127301,Pakistan vs Scotland
2018-06-13,international,T20,male,1142502,Ireland vs Netherlands
2018-06-12,international,ODI,female,1126718,England vs South Africa
2018-06-12,international,T20,male,1127300,Pakistan vs Scotland
2018-06-12,international,T20,male,1142501,Netherlands vs Ireland
2018-06-10,international,ODI,female,1145892,New Zealand vs Ireland
2018-06-10,international,T20,female,1148063,India vs Bangladesh
2018-06-09,international,ODI,female,1126717,England vs South Africa
2018-06-09,club,CCH,male,1127635,Surrey vs Hampshire
2018-06-09,club,CCH,male,1127636,Lancashire vs Essex
2018-06-09,club,CCH,male,1127637,Somerset vs Nottinghamshire
2018-06-09,club,CCH,male,1127693,Glamorgan vs Warwickshire
2018-06-09,club,CCH,male,1127694,Durham vs Derbyshire
2018-06-09,club,CCH,male,1127696,Kent vs Gloucestershire
2018-06-09,international,T20,female,1148060,Pakistan vs India
2018-06-09,international,T20,female,1148061,Sri Lanka vs Thailand
2018-06-09,international,T20,female,1148062,Bangladesh vs Malaysia
2018-06-07,club,RLC,male,1127829,Warwickshire vs Worcestershire
2018-06-07,club,RLC,male,1127830,Northamptonshire vs Yorkshire
2018-06-07,club,RLC,male,1127831,Durham vs Leicestershire
2018-06-07,club,RLC,male,1127832,Derbyshire vs Nottinghamshire
2018-06-07,international,T20,male,1145984,Afghanistan vs Bangladesh
2018-06-07,international,T20,female,1148057,Thailand vs Bangladesh
2018-06-07,international,T20,female,1148058,Pakistan vs Malaysia
2018-06-07,international,T20,female,1148059,Sri Lanka vs India
2018-06-06,club,RLC,male,1127825,Hampshire vs Somerset
2018-06-06,club,RLC,male,1127826,Essex vs Kent
2018-06-06,club,RLC,male,1127827,Glamorgan vs Surrey
2018-06-06,club,RLC,male,1127828,Middlesex vs Gloucestershire
2018-06-06,international,Test,male,1135149,West Indies vs Sri Lanka
2018-06-06,international,T20,female,1145890,Ireland vs New Zealand
2018-06-06,international,T20,female,1148054,Pakistan vs Sri Lanka
2018-06-06,international,T20,female,1148055,Malaysia vs Thailand
2018-06-06,international,T20,female,1148056,India vs Bangladesh
2018-06-05,club,RLC,male,1127824,Yorkshire vs Lancashire
2018-06-05,international,T20,male,1145983,Bangladesh vs Afghanistan
2018-06-04,international,T20,female,1148051,Pakistan vs Bangladesh
2018-06-04,international,T20,female,1148052,India vs Thailand
2018-06-04,international,T20,female,1148053,Sri Lanka vs Malaysia
2018-06-03,club,RLC,male,1127816,Gloucestershire vs Kent
2018-06-03,club,RLC,male,1127817,Sussex vs Essex
2018-06-03,club,RLC,male,1127818,Leicestershire vs Warwickshire
2018-06-03,club,RLC,male,1127819,Nottinghamshire vs Durham
2018-06-03,club,RLC,male,1127820,Worcestershire vs Northamptonshire
2018-06-03,club,RLC,male,1127821,Glamorgan vs Hampshire
2018-06-03,club,RLC,male,1127822,Middlesex vs Surrey
2018-06-03,club,RLC,male,1127823,Lancashire vs Derbyshire
2018-06-03,international,T20,male,1145982,Afghanistan vs Bangladesh
2018-06-03,international,T20,female,1148048,India vs Malaysia
2018-06-03,international,T20,female,1148050,Thailand vs Pakistan
2018-06-01,international,Test,male,1119536,Pakistan vs England
2018-06-01,club,RLC,male,1127810,Kent vs Surrey
2018-06-01,club,RLC,male,1127811,Durham vs Warwickshire
2018-06-01,club,RLC,male,1127812,Derbyshire vs Northamptonshire
2018-06-01,club,RLC,male,1127813,Sussex vs Glamorgan
2018-06-01,club,RLC,male,1127814,Somerset vs Gloucestershire
2018-06-01,club,RLC,male,1127815,Nottinghamshire vs Worcestershire
2018-05-31,club,RLC,male,1127809,Leicestershire vs Lancashire
2018-05-31,international,T20,male,1141232,West Indies vs ICC World XI
