Ov,T,S,Sv
37.0,Over 37. 1 run. Bowler: Onke Nyaku. Northern Cape Heat: 81/4(rr 2.19),End of over,
37.1,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to silly point for no runs.",Dot ball,0
37.2,"FOUR! Sean Whitehead to Grant Thomson. Length ball, flick, Played in the air uncontrolled past long on for 4 runs.",Four runs,4
37.3,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to cover for 1 run.",One run,1
37.4,"Sean Whitehead to Kelly Smuts. Length ball, driving, Played to cover for no runs.",Dot ball,0
37.5,"FOUR! Sean Whitehead to Kelly Smuts. Length ball, slog sweeping, Played past deep square leg for 4 runs.",Four runs,4
37.6,"Sean Whitehead to Kelly Smuts. Short, Late Cut, Played to deep cover for 2 runs.",Two runs,2
38.0,Over 38. 11 runs. Bowler: Sean Whitehead. Northern Cape Heat: 92/4(rr 2.42),End of over,
38.1,"Onke Nyaku to Grant Thomson. Length ball, defending, Played to mid off for no runs.",Dot ball,0
38.2,"Onke Nyaku to Grant Thomson. Length ball, pushing, Played to extra cover for 2 runs.",Two runs,2
38.3,"Onke Nyaku to Grant Thomson. Length ball, pushing, missed for no runs, fielded by van Briesies.",Dot ball,0
38.4,"Onke Nyaku to Grant Thomson. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
38.5,"Onke Nyaku to Grant Thomson. Length ball, flick, Played to mid wicket for 1 run.",One run,1
38.6,"Onke Nyaku to Kelly Smuts. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
39.0,Over 39. 3 runs. Bowler: Onke Nyaku. Northern Cape Heat: 95/4(rr 2.44),End of over,
39.1,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to short mid wicket for no runs.",Dot ball,0
39.2,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to silly point for no runs.",Dot ball,0
39.3,"Sean Whitehead to Grant Thomson. Length ball, driving, Played to silly mid on for no runs.",Dot ball,0
39.4,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to cover for no runs.",Dot ball,0
39.5,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to extra cover for 2 runs.",Two runs,2
39.6,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
40.0,Over 40. 2 runs. Bowler: Sean Whitehead. Northern Cape Heat: 97/4(rr 2.42),End of over,
40.1,"FOUR! Marcello Piedt to Kelly Smuts. Length ball, pulling, Played past deep square leg for 4 runs.",Four runs,4
40.2,"Marcello Piedt to Kelly Smuts. Length ball, defending, Played to short mid wicket for no runs.",Dot ball,0
40.3,"Marcello Piedt to Kelly Smuts. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
40.4,"Marcello Piedt to Kelly Smuts. Length ball, pulling, Played to short fine leg for 1 run.",One run,1
40.5,"Marcello Piedt to Grant Thomson. Length ball, driving, missed for no runs, fielded by van Briesies.",Dot ball,0
40.6,"Marcello Piedt to Grant Thomson. Length ball, driving, Played to extra cover for 1 run.",One run,1
40.7,"Marcello Piedt to Kelly Smuts. Length ball, pushing, Played to short extra cover for no runs.",Dot ball,0
41.0,Over 41. 6 runs. Bowler: Marcello Piedt. Northern Cape Heat: 103/4(rr 2.51),End of over,
41.1,"FOUR! Sean Whitehead to Grant Thomson. Length ball, pulling, Played in the air under control past long on for 4 runs.",Four runs,4
41.2,"Sean Whitehead to Grant Thomson. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
41.3,"Sean Whitehead to Grant Thomson. Length ball, pushing, Played to silly mid off for no runs.",Dot ball,0
41.4,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to short leg for no runs.",Dot ball,0
41.5,"Sean Whitehead to Grant Thomson. Length ball, pushing, Played to short leg for no runs.",Dot ball,0
41.6,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
42.0,Over 42. 4 runs. Bowler: Sean Whitehead. Northern Cape Heat: 107/4(rr 2.55),End of over,
42.1,"Marcello Piedt to Kelly Smuts. Yorker, pushing, Played to silly mid on for no runs.",Dot ball,0
42.2,"Marcello Piedt to Kelly Smuts. Length ball, pushing, Played to silly mid on for no runs.",Dot ball,0
42.3,"Marcello Piedt to Kelly Smuts. Length ball, pushing, Played to silly mid on for no runs.",Dot ball,0
42.4,"Marcello Piedt to Kelly Smuts. Length ball, working, Played to mid wicket for 1 run.",One run,1
42.5,"Marcello Piedt to Grant Thomson. Length ball, pushing, Played to silly mid off for no runs.",Dot ball,0
42.6,"Marcello Piedt to Grant Thomson. Length ball, pushing, Played to silly mid off for no runs.",Dot ball,0
43.0,Over 43. 1 run. Bowler: Marcello Piedt. Northern Cape Heat: 108/4(rr 2.51),End of over,
43.1,"Sean Whitehead to Kelly Smuts. Length ball, driving, Played to short leg for 1 run.",One run,1
43.2,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
43.3,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to silly point for no runs.",Dot ball,0
43.4,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to silly point for no runs.",Dot ball,0
43.5,"Sean Whitehead to Grant Thomson. Length ball, driving, Played to cover for no runs.",Dot ball,0
43.6,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to short mid wicket for no runs.",Dot ball,0
44.0,Over 44. 1 run. Bowler: Sean Whitehead. Northern Cape Heat: 109/4(rr 2.48),End of over,
44.1,"Marcello Piedt to Kelly Smuts. Length ball, flick, Played to short fine leg for 1 run.",One run,1
44.2,"Marcello Piedt to Grant Thomson. Length ball, Late Cut, Played to square leg for 2 runs.",Two runs,2
44.3,"Marcello Piedt to Grant Thomson. Length ball, defending, Played to mid off for no runs.",Dot ball,0
44.4,"Marcello Piedt to Grant Thomson. Length ball, defending, Played to mid off for no runs.",Dot ball,0
44.5,"Marcello Piedt to Grant Thomson. Length ball, defending, Played to cover for no runs.",Dot ball,0
44.6,"FOUR! Marcello Piedt to Grant Thomson. Length ball, driving, Played past deep point for 4 runs.",Four runs,4
45.0,Over 45. 7 runs. Bowler: Marcello Piedt. Northern Cape Heat: 116/4(rr 2.58),End of over,
45.1,"FOUR! Sean Whitehead to Kelly Smuts. Length ball, slog sweeping, Played past deep mid wicket for 4 runs.",Four runs,4
45.2,"FOUR! Sean Whitehead to Kelly Smuts. Short, slog sweeping, Played past deep backward square leg for 4 runs.",Four runs,4
45.3,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to leg gully for 1 run.",One run,1
45.4,"FOUR! Sean Whitehead to Grant Thomson. Length ball, hooking, Played past long on for 4 runs.",Four runs,4
45.5,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to point for no runs.",Dot ball,0
45.6,"Sean Whitehead to Grant Thomson. Length ball, defending, Played to cover for no runs.",Dot ball,0
46.0,Over 46. 13 runs. Bowler: Sean Whitehead. Northern Cape Heat: 129/4(rr 2.80),End of over,
46.1,"Andre Malan to Kelly Smuts. Length ball, flick, Played to square leg for 1 run.",One run,1
46.2,"Andre Malan to Grant Thomson. Length ball, defending, Played to cover for no runs.",Dot ball,0
46.3,"Andre Malan to Grant Thomson. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
46.4,"Andre Malan to Grant Thomson. Length ball, defending, Played to point for no runs.",Dot ball,0
46.5,"Andre Malan to Grant Thomson. Length ball, driving, Played to short extra cover for no runs.",Dot ball,0
46.6,"Andre Malan to Grant Thomson. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
47.0,Over 47. 1 run. Bowler: Andre Malan. Northern Cape Heat: 130/4(rr 2.77),End of over,
47.1,"Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to extra cover for no runs.",Dot ball,0
47.2,"Pheko Moletsane to Kelly Smuts. Length ball, defending, Played to silly point for no runs.",Dot ball,0
47.3,"Pheko Moletsane to Kelly Smuts. Length ball, defending, Played to short leg for no runs.",Dot ball,0
47.4,"Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to silly mid off for 1 run.",One run,1
47.5,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
47.6,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to short leg for no runs.",Dot ball,0
48.0,Over 48. 1 run. Bowler: Pheko Moletsane. Northern Cape Heat: 131/4(rr 2.73),End of over,
48.1,"Andre Malan to Kelly Smuts. Length ball, driving, Played to silly mid on for no runs.",Dot ball,0
48.2,"Andre Malan to Kelly Smuts. Length ball, driving, Played to cover for no runs.",Dot ball,0
48.3,"Andre Malan to Kelly Smuts. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
48.4,"Andre Malan to Kelly Smuts. Length ball, driving, Played to extra cover for no runs.",Dot ball,0
48.5,"Andre Malan to Kelly Smuts. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
48.6,"Andre Malan to Kelly Smuts. Length ball, defending, Played to cover for no runs.",Dot ball,0
49.0,Over 49. no runs. Bowler: Andre Malan. Northern Cape Heat: 131/4(rr 2.67),End of over,
49.1,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to short leg for no runs.",Dot ball,0
49.2,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
49.3,"Pheko Moletsane to Grant Thomson. Length ball, driving, Played to short extra cover for no runs.",Dot ball,0
49.4,"Pheko Moletsane to Grant Thomson. Length ball, flick, Played to mid wicket for no runs.",Dot ball,0
49.5,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to mid wicket for no runs.",Dot ball,0
49.6,"Pheko Moletsane to Grant Thomson. Length ball, driving, missed for no runs, fielded by van Briesies.",Dot ball,0
50.0,Over 50. no runs. Bowler: Pheko Moletsane. Northern Cape Heat: 131/4(rr 2.62),End of over,
50.1,"Andre Malan to Kelly Smuts. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
50.2,"Andre Malan to Kelly Smuts. Length ball, driving, Played to short leg for 1 run.",One run,1
50.3,"Andre Malan to Grant Thomson. Length ball, defending, Played to point for no runs.",Dot ball,0
50.4,"Andre Malan to Grant Thomson. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
50.5,"Andre Malan to Grant Thomson. Length ball, pushing, Played to short leg for 1 run.",One run,1
50.6,"Andre Malan to Kelly Smuts. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
51.0,Over 51. 2 runs. Bowler: Andre Malan. Northern Cape Heat: 133/4(rr 2.61),End of over,
51.1,"Pheko Moletsane to Grant Thomson. Length ball, pushing, Played to silly mid on for 1 run.",One run,1
51.2,"Pheko Moletsane to Kelly Smuts. Length ball, cutting, Played to silly point for no runs.",Dot ball,0
51.3,"SIX! Pheko Moletsane to Kelly Smuts. Length ball, hooking, Hit Hard in the air under control over long on for 6 runs.",Six runs,6
51.4,"Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to short extra cover for no runs.",Dot ball,0
51.5,"Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to mid off for no runs.",Dot ball,0
51.6,"Pheko Moletsane to Kelly Smuts. Short, defending, Played to point for no runs.",Dot ball,0
52.0,Over 52. 7 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 140/4(rr 2.69),End of over,
52.1,"Andre Malan to Grant Thomson. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
52.2,"Andre Malan to Grant Thomson. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
52.3,"Andre Malan to Grant Thomson. Length ball, driving, Played to short extra cover for no runs.",Dot ball,0
52.4,"Andre Malan to Grant Thomson. Back of a length, defending, Played to silly point for no runs.",Dot ball,0
52.5,"Andre Malan to Grant Thomson. Length ball, defending, Played to silly point for no runs.",Dot ball,0
52.6,"Andre Malan to Grant Thomson. Length ball, defending, Played to short extra cover for 1 run.",One run,1
53.0,Over 53. 1 run. Bowler: Andre Malan. Northern Cape Heat: 141/4(rr 2.66),End of over,
53.1,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
53.2,"Pheko Moletsane to Grant Thomson. Length ball, driving, Played to cover for 1 run.",One run,1
53.3,"Pheko Moletsane to Kelly Smuts. Length ball, defending, Played to silly point for no runs.",Dot ball,0
53.4,"Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to extra cover for 1 run.",One run,1
53.5,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to short leg for no runs.",Dot ball,0
53.6,"Pheko Moletsane to Grant Thomson. Length ball, pushing, Played to short leg for no runs.",Dot ball,0
54.0,Over 54. 2 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 143/4(rr 2.65),End of over,
54.1,"Andre Malan to Kelly Smuts. Length ball, driving, Played to silly mid on for no runs.",Dot ball,0
54.2,"Andre Malan to Kelly Smuts. Length ball, driving, Played back to bowler for no runs.",Dot ball,0
54.3,"Andre Malan to Kelly Smuts. Length ball, driving, Played back to bowler for no runs.",Dot ball,0
54.4,"Andre Malan to Kelly Smuts. Length ball, driving, Played to point for no runs.",Dot ball,0
54.5,"Andre Malan to Kelly Smuts. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
54.6,"Andre Malan to Kelly Smuts. Length ball, driving, Played to silly mid on for no runs.",Dot ball,0
55.0,Over 55. no runs. Bowler: Andre Malan. Northern Cape Heat: 143/4(rr 2.60),End of over,
55.1,"Pheko Moletsane to Grant Thomson. Yorker, pushing, Played to silly point for no runs.",Dot ball,0
55.2,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to short leg for no runs.",Dot ball,0
55.3,"Pheko Moletsane to Grant Thomson. Length ball, defending, hit pad to short leg for no runs.",Dot ball,0
55.4,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to short leg for no runs.",Dot ball,0
55.5,"Pheko Moletsane to Grant Thomson. Length ball, pushing, Played to short mid wicket for 1 run.",One run,1
55.6,"Pheko Moletsane to Kelly Smuts. Length ball, flick, Played to mid wicket for no runs.",Dot ball,0
56.0,Over 56. 1 run. Bowler: Pheko Moletsane. Northern Cape Heat: 144/4(rr 2.57),End of over,
56.1,"Basheeru-Deen Walters to Grant Thomson. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
56.2,"Basheeru-Deen Walters to Grant Thomson. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
56.3,"Basheeru-Deen Walters to Grant Thomson. Length ball, defending, Played to mid wicket for 2 runs.",Two runs,2
56.4,"Basheeru-Deen Walters to Grant Thomson. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
56.5,"Basheeru-Deen Walters to Grant Thomson. Length ball, driving, Played to cover for no runs.",Dot ball,0
56.6,"Basheeru-Deen Walters to Grant Thomson. Length ball, defending, Played to short leg for no runs.",Dot ball,0
57.0,Over 57. 2 runs. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 146/4(rr 2.56),End of over,
57.1,"FOUR! Pheko Moletsane to Kelly Smuts. Length ball, Late Cut, Hit Hard past deep point for 4 runs.",Four runs,4
57.2,"Pheko Moletsane to Kelly Smuts. Length ball, pushing, Played to short extra cover for 1 run.",One run,1
57.3,"Pheko Moletsane to Grant Thomson. Length ball, driving, Played to mid off for no runs.",Dot ball,0
57.4,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to point for 1 run.",One run,1
57.5,"Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to mid off for 1 run.",One run,1
57.6,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to short leg for no runs.",Dot ball,0
58.0,Over 58. 7 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 153/4(rr 2.64),End of over,
58.1,"Basheeru-Deen Walters to Kelly Smuts. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
58.2,"Basheeru-Deen Walters to Kelly Smuts. Length ball, shoulders arms, for no runs, fielded by van Briesies.",Dot ball,0
58.3,"Basheeru-Deen Walters to Kelly Smuts. Length ball, pushing, Played to leg gully for 1 run.",One run,1
58.4,"Basheeru-Deen Walters to Grant Thomson. Length ball, defending, Played to point for no runs.",Dot ball,0
58.5,"Basheeru-Deen Walters to Grant Thomson. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
58.6,"Basheeru-Deen Walters to Grant Thomson. Length ball, defending, Played to first slip for no runs.",Dot ball,0
59.0,Over 59. 1 run. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 154/4(rr 2.61),End of over,
59.1,"Pheko Moletsane to Kelly Smuts. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
59.2,"Pheko Moletsane to Kelly Smuts. Length ball, sweeping, Played to leg gully for no runs.",Dot ball,0
59.3,"Pheko Moletsane to Kelly Smuts. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
59.4,"Pheko Moletsane to Kelly Smuts. Length ball, Late Cut, Played to point for no runs.",Dot ball,0
59.5,"No ball Pheko Moletsane to Kelly Smuts. Length ball, defending, Played to short leg and it was a no ball.",No ball,nb
59.5,"Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to extra cover for 1 run.",One run,1
59.6,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
60.0,Over 60. 2 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 156/4(rr 2.60),End of over,
60.1,"Basheeru-Deen Walters to Kelly Smuts. Length ball, defending, Played to silly point for no runs.",Dot ball,0
60.2,"Basheeru-Deen Walters to Kelly Smuts. Length ball, driving, missed for no runs, fielded by van Briesies.",Dot ball,0
60.3,"Basheeru-Deen Walters to Kelly Smuts. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
60.4,"Basheeru-Deen Walters to Kelly Smuts. Length ball, shoulders arms, for no runs, fielded by van Briesies.",Dot ball,0
60.5,"Basheeru-Deen Walters to Kelly Smuts. Length ball, defending, Played to short leg for no runs.",Dot ball,0
60.6,"Basheeru-Deen Walters to Kelly Smuts. Length ball, pushing, missed to short leg for 1 run.",Leg bye,lb
61.0,Over 61. 1 run. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 157/4(rr 2.57),End of over,
61.1,"Pheko Moletsane to Kelly Smuts. Length ball, pushing, Played to first slip for 1 run.",One run,1
61.2,"Pheko Moletsane to Grant Thomson. Length ball, driving, Played to point for 2 runs.",Two runs,2
61.3,"Pheko Moletsane to Grant Thomson. Length ball, driving, Played to silly mid on for no runs.",Dot ball,0
61.4,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
61.5,"Pheko Moletsane to Grant Thomson. Short, pushing, Played to short mid wicket for no runs.",Dot ball,0
61.6,"Pheko Moletsane to Grant Thomson. Short, defending, Played to short mid wicket for no runs.",Dot ball,0
62.0,Over 62. 3 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 160/4(rr 2.58),End of over,
62.1,"Basheeru-Deen Walters to Kelly Smuts. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
62.2,"Basheeru-Deen Walters to Kelly Smuts. Length ball, defending, Played to short mid wicket for no runs.",Dot ball,0
62.3,"Basheeru-Deen Walters to Kelly Smuts. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
62.4,"Basheeru-Deen Walters to Kelly Smuts. Length ball, driving, Played to point for 2 runs.",Two runs,2
62.5,"Basheeru-Deen Walters to Kelly Smuts. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
62.6,"Basheeru-Deen Walters to Kelly Smuts. Length ball, driving, Played to mid off for no runs.",Dot ball,0
63.0,Over 63. 2 runs. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 162/4(rr 2.57),End of over,
63.1,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
63.2,"Pheko Moletsane to Grant Thomson. Length ball, driving, Played to cover for no runs.",Dot ball,0
63.3,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to cover for no runs.",Dot ball,0
63.4,"Pheko Moletsane to Grant Thomson. Length ball, defending, Played to point for 1 run.",One run,1
63.5,"Pheko Moletsane to Kelly Smuts. Length ball, driving, Played to silly point for 1 run.",One run,1
63.6,"Pheko Moletsane to Grant Thomson. Length ball, driving, Played to cover for no runs.",Dot ball,0
64.0,Over 64. 2 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 164/4(rr 2.56),End of over,
64.1,"Basheeru-Deen Walters to Kelly Smuts. Length ball, driving, Played to extra cover for no runs.",Dot ball,0
64.2,"Basheeru-Deen Walters to Kelly Smuts. Length ball, driving, Played to mid on for no runs.",Dot ball,0
64.3,"Basheeru-Deen Walters to Kelly Smuts. Length ball, driving, Played to deep extra cover for 3 runs.",Three runs,3
64.4,"Basheeru-Deen Walters to Grant Thomson. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
64.5,"OUT! Caught. Basheeru-Deen Walters to Grant Thomson. Length ball, driving, Played to first slip, caught by Malan.",Wicket,W
64.6,"Basheeru-Deen Walters to Hanu Viljoen. Length ball, pushing, Played to silly mid off for no runs.",Dot ball,0
65.0,Over 65. 3 runs. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 167/5(rr 2.57),End of over,
65.1,"Pheko Moletsane to Kelly Smuts. Length ball, pushing, Played to silly mid on for no runs.",Dot ball,0
65.2,"Pheko Moletsane to Kelly Smuts. Length ball, working, Played to deep mid wicket for 1 run.",One run,1
65.3,"Pheko Moletsane to Hanu Viljoen. Length ball, cutting, Played to mid wicket for no runs.",Dot ball,0
65.4,"Pheko Moletsane to Hanu Viljoen. Length ball, working, Played to deep mid wicket for 2 runs.",Two runs,2
65.5,"Pheko Moletsane to Hanu Viljoen. Length ball, pushing, Played to silly mid off for no runs.",Dot ball,0
65.6,"Pheko Moletsane to Hanu Viljoen. Length ball, pushing, Played to silly mid off for no runs.",Dot ball,0
66.0,Over 66. 3 runs. Bowler: Pheko Moletsane. Northern Cape Heat: 170/5(rr 2.58),End of over,
66.1,"Basheeru-Deen Walters to Kelly Smuts. Length ball, pushing, Played to silly mid on for no runs.",Dot ball,0
66.2,"Basheeru-Deen Walters to Kelly Smuts. Length ball, pushing, Played to silly mid on for no runs.",Dot ball,0
66.3,"FOUR! Basheeru-Deen Walters to Kelly Smuts. Half volley, driving, Hit Hard past deep extra cover for 4 runs.",Four runs,4
66.4,"Basheeru-Deen Walters to Kelly Smuts. Length ball, pushing, Played to short extra cover for no runs.",Dot ball,0
66.5,"Basheeru-Deen Walters to Kelly Smuts. Length ball, pushing, Played to short extra cover for no runs.",Dot ball,0
66.6,"Basheeru-Deen Walters to Kelly Smuts. Short, pulling, Missed (Leg Side) for no runs, fielded by van Briesies.",Dot ball,0
67.0,Over 67. 4 runs. Bowler: Basheeru-Deen Walters. Northern Cape Heat: 174/5(rr 2.60),End of over,
67.1,"Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
67.2,"Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
67.3,"Onke Nyaku to Hanu Viljoen. Length ball, pushing, Played to short mid wicket for 1 run.",One run,1
67.4,"Onke Nyaku to Kelly Smuts. Length ball, pushing, Played to square leg for 3 runs.",Three runs,3
67.5,"Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to mid wicket for no runs.",Dot ball,0
67.6,"Onke Nyaku to Hanu Viljoen. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
67.6,"No ball Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to short leg and it was a no ball.",No ball,nb
68.0,Over 68. 5 runs. Bowler: Onke Nyaku. Northern Cape Heat: 179/5(rr 2.63),End of over,
68.1,"Sean Whitehead to Kelly Smuts. Length ball, driving, Played to extra cover for no runs.",Dot ball,0
68.2,"FOUR! Sean Whitehead to Kelly Smuts. Length ball, slog sweeping, Hit Hard past fine leg for 4 runs.",Four runs,4
68.3,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
68.4,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to silly point for no runs.",Dot ball,0
68.5,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
68.6,"Sean Whitehead to Kelly Smuts. Length ball, pulling, Played to mid wicket for 2 runs.",Two runs,2
69.0,Over 69. 6 runs. Bowler: Sean Whitehead. Northern Cape Heat: 185/5(rr 2.68),End of over,
69.1,"Onke Nyaku to Hanu Viljoen. Length ball, driving, Played to short extra cover for no runs.",Dot ball,0
69.2,"Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to point for no runs.",Dot ball,0
69.3,"Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
69.4,"Onke Nyaku to Hanu Viljoen. Length ball, driving, Played to silly mid on for no runs.",Dot ball,0
69.5,"Onke Nyaku to Hanu Viljoen. Length ball, flick, Played to mid wicket for 2 runs.",Two runs,2
69.6,"Onke Nyaku to Hanu Viljoen. Length ball, cutting, Played to point for 1 run.",One run,1
70.0,Over 70. 3 runs. Bowler: Onke Nyaku. Northern Cape Heat: 188/5(rr 2.69),End of over,
70.1,"Sean Whitehead to Hanu Viljoen. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
70.2,"Sean Whitehead to Hanu Viljoen. Length ball, cutting, Played to point for 2 runs.",Two runs,2
70.3,"Sean Whitehead to Hanu Viljoen. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
70.4,"Sean Whitehead to Hanu Viljoen. Length ball, defending, Played to short leg for no runs.",Dot ball,0
70.5,"Sean Whitehead to Hanu Viljoen. Length ball, driving, Played to silly point for no runs.",Dot ball,0
70.6,"Sean Whitehead to Hanu Viljoen. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
71.0,Over 71. 2 runs. Bowler: Sean Whitehead. Northern Cape Heat: 190/5(rr 2.68),End of over,
71.1,"Onke Nyaku to Kelly Smuts. Length ball, pushing, Played to short leg for no runs.",Dot ball,0
71.2,"Onke Nyaku to Kelly Smuts. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
71.3,"Onke Nyaku to Kelly Smuts. Length ball, driving, missed for no runs, fielded by van Briesies.",Dot ball,0
71.3,"No ball Onke Nyaku to Kelly Smuts. Length ball, driving, Played to point and it was a no ball.",No ball,nb
71.4,"Onke Nyaku to Kelly Smuts. Length ball, defending, Played to second slip for no runs.",Dot ball,0
71.5,"Onke Nyaku to Kelly Smuts. Length ball, flick, Played to square leg for 1 run.",One run,1
71.6,"Onke Nyaku to Hanu Viljoen. Length ball, Leave, for no runs, fielded by van Briesies.",Dot ball,0
72.0,Over 72. 2 runs. Bowler: Onke Nyaku. Northern Cape Heat: 192/5(rr 2.67),End of over,
72.1,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to short leg for no runs.",Dot ball,0
72.2,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to short leg for no runs.",Dot ball,0
72.3,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to short leg for no runs.",Dot ball,0
72.4,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to second slip for no runs.",Dot ball,0
72.5,"Sean Whitehead to Kelly Smuts. Length ball, flick, Played to leg gully for no runs.",Dot ball,0
72.6,"Sean Whitehead to Kelly Smuts. Length ball, defending, Played to silly point for no runs.",Dot ball,0
73.0,Over 73. no runs. Bowler: Sean Whitehead. Northern Cape Heat: 192/5(rr 2.63),End of over,
73.1,"Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
73.2,"Onke Nyaku to Hanu Viljoen. Length ball, defending, Played to silly mid on for no runs.",Dot ball,0
73.3,"Onke Nyaku to Hanu Viljoen. Length ball, flick, Played to short mid wicket for no runs.",Dot ball,0
