Ov,T,S,Sv
35.4,"Amaan Khan to Alex Kok. Length ball, defending, mis-timed to short leg for no runs.",Dot ball,0
35.5,"Amaan Khan to Alex Kok. Half volley, driving, Played to cover for no runs.",Dot ball,0
35.6,"Amaan Khan to Alex Kok. Length ball, shoulders arms, for no runs, fielded by Mosehle.",Dot ball,0
36.0,Over 36. no runs. Bowler: Amaan Khan. Mpumalanga Rhinos: 135/5(rr 3.75),End of over,
36.1,"Mekyle Pillay to Rubin Hermann. Half volley, Late Cut, Edged to third man for 2 runs.",Two runs,2
36.2,"FOUR! Mekyle Pillay to Rubin Hermann. Length ball, driving, Hit Hard past long on for 4 runs.",Four runs,4
36.3,"FOUR! Mekyle Pillay to Rubin Hermann. Half volley, driving, Hit Hard past long on for 4 runs.",Four runs,4
36.4,"Mekyle Pillay to Rubin Hermann. Length ball, driving, Played to mid wicket for 1 run.",One run,1
36.5,"Mekyle Pillay to Alex Kok. Yorker, driving, missed for no runs, fielded by Mosehle.",Dot ball,0
36.6,"Mekyle Pillay to Alex Kok. Half volley, driving, Played to extra cover for no runs.",Dot ball,0
37.0,Over 37. 11 runs. Bowler: Mekyle Pillay. Mpumalanga Rhinos: 146/5(rr 3.95),End of over,
37.1,"Amaan Khan to Rubin Hermann. Half volley, driving, Played to cover for no runs.",Dot ball,0
37.2,"Amaan Khan to Rubin Hermann. Half volley, defending, Played to short extra cover for no runs.",Dot ball,0
37.3,"Amaan Khan to Rubin Hermann. Length ball, defending, Played to fourth slip for no runs.",Dot ball,0
37.4,"Amaan Khan to Rubin Hermann. Length ball, Leave, for no runs, fielded by Mosehle.",Dot ball,0
37.5,"Amaan Khan to Rubin Hermann. Length ball, driving, Played to short mid wicket for no runs.",Dot ball,0
37.6,"FOUR! Amaan Khan to Rubin Hermann. Back of a length, cutting, Hit Hard past deep point for 4 runs.",Four runs,4
38.0,Over 38. 4 runs. Bowler: Amaan Khan. Mpumalanga Rhinos: 150/5(rr 3.95),End of over,
38.1,"Mekyle Pillay to Alex Kok. Half volley, defending, mis-timed to point for no runs.",Dot ball,0
38.2,"Mekyle Pillay to Alex Kok. Half volley, driving, Played back to bowler for no runs.",Dot ball,0
38.3,"Mekyle Pillay to Alex Kok. Half volley, driving, Missed (Leg Side) to short extra cover for no runs.",Dot ball,0
38.4,"Mekyle Pillay to Alex Kok. Length ball, defending, Edged to first slip for no runs.",Dot ball,0
38.5,"Mekyle Pillay to Alex Kok. Half volley, flick, Played to square leg for 2 runs.",Two runs,2
38.6,"Mekyle Pillay to Alex Kok. Length ball, driving, Played to short extra cover for no runs.",Dot ball,0
39.0,Over 39. 2 runs. Bowler: Mekyle Pillay. Mpumalanga Rhinos: 152/5(rr 3.90),End of over,
39.1,"FOUR! Neo Felane to Rubin Hermann. Length ball, Slog, Hit Hard past long on for 4 runs.",Four runs,4
39.2,"Neo Felane to Rubin Hermann. Half volley, driving, Played back to bowler for no runs.",Dot ball,0
39.3,"OUT! Caught. Neo Felane to Rubin Hermann. Length ball, defending, mis-timed to second slip, caught by Coulentianos.",Wicket,W
39.4,"Neo Felane to Kieran Kenny. Half volley, defending, Played to silly mid on for no runs.",Dot ball,0
39.5,"Neo Felane to Kieran Kenny. Length ball, Leave, for no runs, fielded by Mosehle.",Dot ball,0
39.6,"Neo Felane to Kieran Kenny. Length ball, defending, Edged to third slip for no runs.",Dot ball,0
39.7,"Neo Felane to Kieran Kenny. Full toss, defending, False Shot to silly point for no runs.",Dot ball,0
40.0,Over 40. 4 runs. Bowler: Neo Felane. Mpumalanga Rhinos: 156/6(rr 3.90),End of over,
40.1,"Mekyle Pillay to Alex Kok. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
40.2,"Mekyle Pillay to Alex Kok. Length ball, defending, Played to silly point for no runs.",Dot ball,0
40.3,"Mekyle Pillay to Alex Kok. Length ball, Leave, for no runs, fielded by Mosehle.",Dot ball,0
40.4,"FOUR! Mekyle Pillay to Alex Kok. Length ball, driving, Played past deep cover for 4 runs.",Four runs,4
40.5,"Mekyle Pillay to Alex Kok. Length ball, defending, Played to silly point for no runs.",Dot ball,0
40.6,"Mekyle Pillay to Alex Kok. Length ball, cutting, missed for no runs, fielded by Mosehle.",Dot ball,0
41.0,Over 41. 4 runs. Bowler: Mekyle Pillay. Mpumalanga Rhinos: 160/6(rr 3.90),End of over,
41.1,"Neo Felane to Kieran Kenny. Half volley, defending, Played back to bowler for no runs.",Dot ball,0
41.2,"Neo Felane to Kieran Kenny. Short, driving, Played to cover for no runs.",Dot ball,0
41.3,"Neo Felane to Kieran Kenny. Length ball, pushing, Played to gully for no runs.",Dot ball,0
41.4,"Neo Felane to Kieran Kenny. Length ball, pushing, Played to point for no runs.",Dot ball,0
41.5,"Neo Felane to Kieran Kenny. Half volley, defending, Played to point for no runs.",Dot ball,0
41.6,"Neo Felane to Kieran Kenny. Length ball, cutting, Played to point for no runs.",Dot ball,0
42.0,Over 42. no runs. Bowler: Neo Felane. Mpumalanga Rhinos: 160/6(rr 3.81),End of over,
42.1,"FOUR! Mekyle Pillay to Alex Kok. Length ball, driving, Hit Hard past long off for 4 runs.",Four runs,4
42.2,"Mekyle Pillay to Alex Kok. Half volley, working, Played to deep square leg for 2 runs.",Two runs,2
42.3,"Mekyle Pillay to Alex Kok. Length ball, driving, Played to extra cover for no runs.",Dot ball,0
42.4,"FOUR! Mekyle Pillay to Alex Kok. Length ball, driving, Hit Hard past long off for 4 runs.",Four runs,4
42.5,"SIX! Mekyle Pillay to Alex Kok. Length ball, Slog, Hit Hard over long off for 6 runs.",Six runs,6
42.6,"Mekyle Pillay to Alex Kok. Short, driving, Played to point for no runs.",Dot ball,0
43.0,Over 43. 16 runs. Bowler: Mekyle Pillay. Mpumalanga Rhinos: 176/6(rr 4.09),End of over,
43.1,"Neo Felane to Kieran Kenny. Half volley, driving, Played to mid wicket for no runs.",Dot ball,0
43.2,"Neo Felane to Kieran Kenny. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
43.3,"Neo Felane to Kieran Kenny. Length ball, defending, Played to point for no runs.",Dot ball,0
43.4,"FOUR! Neo Felane to Kieran Kenny. Half volley, Slog, Hit Hard past long off for 4 runs.",Four runs,4
43.5,"Neo Felane to Kieran Kenny. Half volley, pushing, Played back to bowler for no runs.",Dot ball,0
43.6,"Neo Felane to Kieran Kenny. Half volley, defending, Played back to bowler for no runs.",Dot ball,0
44.0,Over 44. 4 runs. Bowler: Neo Felane. Mpumalanga Rhinos: 180/6(rr 4.09),End of over,
44.1,"Nico van Zyl to Alex Kok. Length ball, driving, Played to mid off for no runs.",Dot ball,0
44.2,"FOUR! Nico van Zyl to Alex Kok. Length ball, cutting, Played past deep cover for 4 runs.",Four runs,4
44.3,"Nico van Zyl to Alex Kok. Length ball, shoulders arms, for no runs, fielded by Mosehle.",Dot ball,0
44.4,"Nico van Zyl to Alex Kok. Length ball, Leave, for no runs, fielded by Mosehle.",Dot ball,0
44.5,"Nico van Zyl to Alex Kok. Half volley, driving, Played to cover for no runs.",Dot ball,0
44.6,"Nico van Zyl to Alex Kok. Back of a length, shoulders arms, for no runs, fielded by Mosehle.",Dot ball,0
45.0,Over 45. 4 runs. Bowler: Nico van Zyl. Mpumalanga Rhinos: 184/6(rr 4.09),End of over,
45.1,"OUT! Caught & Bowled. Neo Felane to Kieran Kenny. Length ball, defending, Edged back to bowler.",Wicket,W
45.2,"Neo Felane to Jon Hinrichsen. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
45.3,"Neo Felane to Jon Hinrichsen. Length ball, flick, Played to silly mid on for no runs.",Dot ball,0
45.4,"Neo Felane to Jon Hinrichsen. Length ball, flick, Played to square leg for 1 run.",One run,1
45.5,"Neo Felane to Alex Kok. Short, driving, Played to cover for no runs.",Dot ball,0
45.6,"Neo Felane to Alex Kok. Half volley, flick, Played to square leg for 1 run.",One run,1
46.0,Over 46. 2 runs. Bowler: Neo Felane. Mpumalanga Rhinos: 186/7(rr 4.04),End of over,
46.1,"Nico van Zyl to Alex Kok. Length ball, driving, Played to deep extra cover for 1 run.",One run,1
46.2,"Nico van Zyl to Jon Hinrichsen. Length ball, cutting, missed for no runs, fielded by Mosehle.",Dot ball,0
46.3,"Nico van Zyl to Jon Hinrichsen. Length ball, driving, Played to mid on for 1 run.",One run,1
46.4,"Nico van Zyl to Alex Kok. Length ball, pushing, Played to short extra cover for no runs.",Dot ball,0
46.5,"Nico van Zyl to Alex Kok. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
46.6,"Nico van Zyl to Alex Kok. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
47.0,Over 47. 2 runs. Bowler: Nico van Zyl. Mpumalanga Rhinos: 188/7(rr 4.00),End of over,
47.1,"Neo Felane to Jon Hinrichsen. Half volley, driving, Played to deep point for 3 runs.",Three runs,3
47.2,"Neo Felane to Alex Kok. Length ball, shoulders arms, for no runs, fielded by Mosehle.",Dot ball,0
47.3,"Neo Felane to Alex Kok. Half volley, working, Played to backward square leg for 1 run.",One run,1
47.4,"APPEAL! Neo Felane to Jon Hinrichsen. Half volley, driving, Played to deep cover for 1 run, caught by Khan, appeal made for Run Out.",One run,1
47.5,"Neo Felane to Alex Kok. Half volley, driving, Played to silly mid on for no runs.",Dot ball,0
47.6,"Neo Felane to Alex Kok. Half volley, working, Played to backward square leg for no runs.",Dot ball,0
48.0,Over 48. 5 runs. Bowler: Neo Felane. Mpumalanga Rhinos: 193/7(rr 4.02),End of over,
48.1,"Nico van Zyl to Jon Hinrichsen. Half volley, Slog, missed for no runs, fielded by Mosehle.",Dot ball,0
48.2,"FOUR! Nico van Zyl to Jon Hinrichsen. Length ball, driving, Hit Hard past long off for 4 runs.",Four runs,4
48.3,"Nico van Zyl to Jon Hinrichsen. Back of a length, hooking, missed for no runs, fielded by Mosehle.",Dot ball,0
48.4,"Nico van Zyl to Jon Hinrichsen. Length ball, driving, Played to cover for 1 run, dropped catch by Coulentianos.",One run,1
48.5,"Nico van Zyl to Alex Kok. Length ball, pushing, Played to silly mid on for no runs.",Dot ball,0
48.6,"FOUR! Nico van Zyl to Alex Kok. Length ball, Steer, Edged past third man for 4 runs.",Four runs,4
49.0,Over 49. 9 runs. Bowler: Nico van Zyl. Mpumalanga Rhinos: 202/7(rr 4.12),End of over,
49.1,"Neo Felane to Jon Hinrichsen. Length ball, driving, Edged to second slip for no runs.",Dot ball,0
49.2,"Neo Felane to Jon Hinrichsen. Length ball, defending, Played to short mid wicket for no runs.",Dot ball,0
49.3,"Neo Felane to Jon Hinrichsen. Half volley, driving, Played to deep mid wicket for 1 run.",One run,1
49.4,"Neo Felane to Alex Kok. Half volley, working, Played to deep square leg for 1 run.",One run,1
49.5,"Neo Felane to Jon Hinrichsen. Length ball, pushing, Played to point for no runs.",Dot ball,0
49.6,"APPEAL! Neo Felane to Jon Hinrichsen. Length ball, sweeping, hit pad to leg gully for no runs, appeal made for L.B.W.",Dot ball,0
50.0,Over 50. 2 runs. Bowler: Neo Felane. Mpumalanga Rhinos: 204/7(rr 4.08),End of over,
50.1,"Nico van Zyl to Alex Kok. Half volley, driving, Played to deep point for 1 run.",One run,1
50.2,"Nico van Zyl to Jon Hinrichsen. Yorker, defending, hit pad to silly point for no runs.",Dot ball,0
50.3,"Nico van Zyl to Jon Hinrichsen. Half volley, driving, Played to mid on for 1 run.",One run,1
50.4,"Nico van Zyl to Alex Kok. Half volley, defending, Played to short extra cover for no runs.",Dot ball,0
50.5,"Nico van Zyl to Alex Kok. Length ball, pushing, Played to cover for 1 run.",One run,1
50.6,"Nico van Zyl to Jon Hinrichsen. Half volley, flick, Played to backward square leg for 1 run.",One run,1
51.0,Over 51. 4 runs. Bowler: Nico van Zyl. Mpumalanga Rhinos: 208/7(rr 4.08),End of over,
51.1,"Neo Felane to Jon Hinrichsen. Half volley, driving, Played to mid off for 1 run.",One run,1
51.2,"Neo Felane to Alex Kok. Back of a length, pulling, Played to square leg for 1 run.",One run,1
51.3,"Neo Felane to Jon Hinrichsen. Half volley, pushing, Played back to bowler for no runs.",Dot ball,0
51.4,"Neo Felane to Jon Hinrichsen. Length ball, flick, Played to square leg for no runs.",Dot ball,0
51.5,"Neo Felane to Jon Hinrichsen. Back of a length, hooking, Played to square leg for 1 run.",One run,1
51.6,"Neo Felane to Alex Kok. Length ball, flick, Played to mid wicket for no runs.",Dot ball,0
52.0,Over 52. 3 runs. Bowler: Neo Felane. Mpumalanga Rhinos: 211/7(rr 4.06),End of over,
52.1,"Nico van Zyl to Jon Hinrichsen. Back of a length, driving, missed for no runs, fielded by Mosehle.",Dot ball,0
52.2,"Nico van Zyl to Jon Hinrichsen. Back of a length, driving, missed for no runs, fielded by Mosehle.",Dot ball,0
52.3,"Nico van Zyl to Jon Hinrichsen. Back of a length, cutting, Played to deep point for 1 run.",One run,1
52.4,"Nico van Zyl to Alex Kok. Back of a length, cutting, Played to deep point for 1 run.",One run,1
52.5,"Nico van Zyl to Jon Hinrichsen. Length ball, driving, missed for no runs, fielded by Mosehle.",Dot ball,0
52.6,"Nico van Zyl to Jon Hinrichsen. Length ball, driving, Played to silly mid off for no runs.",Dot ball,0
53.0,Over 53. 2 runs. Bowler: Nico van Zyl. Mpumalanga Rhinos: 213/7(rr 4.02),End of over,
53.1,"Neo Felane to Alex Kok. Back of a length, flick, Played to square leg for no runs.",Dot ball,0
53.2,"Neo Felane to Alex Kok. Half volley, driving, Played to extra cover for 1 run.",One run,1
53.3,"Neo Felane to Jon Hinrichsen. Back of a length, pulling, mis-timed to short leg for no runs.",Dot ball,0
53.4,"Neo Felane to Jon Hinrichsen. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
53.5,"FOUR! Neo Felane to Jon Hinrichsen. Back of a length, pulling, Hit Hard past deep backward square leg for 4 runs.",Four runs,4
53.6,"Neo Felane to Jon Hinrichsen. Half volley, slog sweeping, Played to deep mid wicket for 1 run.",One run,1
54.0,Over 54. 6 runs. Bowler: Neo Felane. Mpumalanga Rhinos: 219/7(rr 4.06),End of over,
54.1,"Divan Posthumus to Jon Hinrichsen. Short, Fended, hit body to silly point for no runs.",Dot ball,0
54.2,"FOUR! Divan Posthumus to Jon Hinrichsen. Half volley, driving, Hit Hard past long on for 4 runs.",Four runs,4
54.3,"Divan Posthumus to Jon Hinrichsen. Back of a length, driving, missed for no runs, fielded by Mosehle.",Dot ball,0
54.4,"Divan Posthumus to Jon Hinrichsen. Length ball, driving, Played back to bowler for no runs.",Dot ball,0
54.5,"FOUR! Divan Posthumus to Jon Hinrichsen. Back of a length, cutting, Hit Hard past deep point for 4 runs.",Four runs,4
54.6,"Divan Posthumus to Jon Hinrichsen. Half volley, driving, Played to long off for 2 runs.",Two runs,2
55.0,Over 55. 10 runs. Bowler: Divan Posthumus. Mpumalanga Rhinos: 229/7(rr 4.16),End of over,
55.1,"APPEAL! Neo Felane to Alex Kok. Half volley, dropped, Played to cover for 1 run, caught by Khan, appeal made for Run Out.",One run,1
55.2,"Neo Felane to Jon Hinrichsen. Half volley, flick, Played to square leg for 1 run.",One run,1
55.3,"Neo Felane to Alex Kok. Half volley, working, Played to square leg for 1 run.",One run,1
55.4,"SIX! Neo Felane to Jon Hinrichsen. Half volley, Slog, Hit Hard over long on for 6 runs.",Six runs,6
55.5,"FOUR! Neo Felane to Jon Hinrichsen. Back of a length, pulling, Hit Hard past deep backward square leg for 4 runs.",Four runs,4
55.6,"Neo Felane to Jon Hinrichsen. Length ball, flick, padded to leg gully for no runs.",Dot ball,0
56.0,Over 56. 13 runs. Bowler: Neo Felane. Mpumalanga Rhinos: 242/7(rr 4.32),End of over,
56.1,"FOUR! Divan Posthumus to Alex Kok. Length ball, driving, Hit Hard past deep extra cover for 4 runs.",Four runs,4
56.2,"Divan Posthumus to Alex Kok. Length ball, working, Played to deep mid wicket for 2 runs.",Two runs,2
56.3,"Divan Posthumus to Alex Kok. Length ball, pushing, Played to short extra cover for no runs.",Dot ball,0
56.4,"Divan Posthumus to Alex Kok. Length ball, pushing, Played to silly mid off for no runs.",Dot ball,0
56.5,"Divan Posthumus to Alex Kok. Length ball, pushing, Played to cover for no runs.",Dot ball,0
56.6,"Divan Posthumus to Alex Kok. Length ball, Leave, for no runs, fielded by Mosehle.",Dot ball,0
57.0,Over 57. 6 runs. Bowler: Divan Posthumus. Mpumalanga Rhinos: 248/7(rr 4.35),End of over,
57.1,"Amaan Khan to Jon Hinrichsen. Length ball, defending, Played to short extra cover for no runs.",Dot ball,0
57.2,"SIX! Amaan Khan to Jon Hinrichsen. Length ball, flick, Played in the air under control for 6 runs.",Six runs,6
57.3,"SIX! Amaan Khan to Jon Hinrichsen. Short, pulling, Hit Hard in the air under control over deep mid wicket for 6 runs.",Six runs,6
57.4,"Amaan Khan to Jon Hinrichsen. Back of a length, working, Hit Hard in the air under control to mid wicket for no runs.",Dot ball,0
57.5,"Amaan Khan to Jon Hinrichsen. Length ball, pushing, Played to deep cover for 2 runs.",Two runs,2
57.6,"Amaan Khan to Jon Hinrichsen. Length ball, working, Played to deep square leg for 1 run.",One run,1
58.0,Over 58. 15 runs. Bowler: Amaan Khan. Mpumalanga Rhinos: 262/7(rr 4.52),End of over,
58.1,"Divan Posthumus to Jon Hinrichsen. Length ball, working, Played to square leg for 1 run.",One run,1
58.2,"FOUR! Divan Posthumus to Alex Kok. Half volley, driving, Hit Hard past deep cover for 4 runs.",Four runs,4
58.3,"Divan Posthumus to Alex Kok. Length ball, flick, Missed (Leg Side) past fine leg for 4 runs.",Bye,b
58.4,"Divan Posthumus to Alex Kok. Length ball, pushing, Played to silly mid off for no runs.",Dot ball,0
58.5,"Divan Posthumus to Alex Kok. Length ball, pushing, Played to mid off for no runs.",Dot ball,0
58.6,"Divan Posthumus to Alex Kok. Length ball, driving, Played to cover for 1 run.",One run,1
59.0,Over 59. 10 runs. Bowler: Divan Posthumus. Mpumalanga Rhinos: 273/7(rr 4.63),End of over,
59.1,"Mekyle Pillay to Alex Kok. Half volley, glancing, Missed (Leg Side) for no runs, fielded by Mosehle.",Dot ball,0
59.2,"Mekyle Pillay to Alex Kok. Half volley, driving, Played to cover for no runs.",Dot ball,0
59.3,"Mekyle Pillay to Alex Kok. Half volley, Leave, for no runs, fielded by Mosehle.",Dot ball,0
59.4,"Mekyle Pillay to Alex Kok. Half volley, driving, Played to extra cover for no runs.",Dot ball,0
59.5,"Mekyle Pillay to Alex Kok. Length ball, defending, Played back to bowler for no runs.",Dot ball,0
59.6,"Mekyle Pillay to Alex Kok. Half volley, defending, Played back to bowler for no runs.",Dot ball,0
60.0,Over 60. no runs. Bowler: Mekyle Pillay. Mpumalanga Rhinos: 273/7(rr 4.55),End of over,
60.1,"OUT! Caught. Nico van Zyl to Jon Hinrichsen. Length ball, defending, Edged to first slip, caught by Sekhukhune.",Wicket,W
60.2,"No ball Nico van Zyl to Thula Ngcobo. Length ball, flick, Played to mid wicket and it was a no ball.",No ball,nb
60.2,"Nico van Zyl to Thula Ngcobo. Half volley, driving, Played to mid wicket for no runs.",Dot ball,0
60.3,"Nico van Zyl to Thula Ngcobo. Length ball, Leave, for no runs, fielded by Mosehle.",Dot ball,0
60.4,"Nico van Zyl to Thula Ngcobo. Length ball, defending, missed for no runs, fielded by Mosehle.",Dot ball,0
60.5,"Nico van Zyl to Thula Ngcobo. Half volley, driving, Played to mid wicket for no runs.",Dot ball,0
60.6,"Nico van Zyl to Thula Ngcobo. Short, Leave, for no runs, fielded by Mosehle.",Dot ball,0
61.0,Over 61. 1 run. Bowler: Nico van Zyl. Mpumalanga Rhinos: 274/8(rr 4.49),End of over,
61.1,"APPEAL! Mekyle Pillay to Alex Kok. Length ball, defending, hit pad to short leg for no runs, appeal made for L.B.W.",Dot ball,0
61.2,"Mekyle Pillay to Alex Kok. Length ball, driving, Played to point for no runs.",Dot ball,0
61.3,"Mekyle Pillay to Alex Kok. Length ball, defending, Played to silly point for no runs.",Dot ball,0
61.4,"Mekyle Pillay to Alex Kok. Length ball, pushing, Played to point for no runs.",Dot ball,0
61.5,"Mekyle Pillay to Alex Kok. Length ball, defending, Played to point for no runs.",Dot ball,0
61.6,"FOUR! Mekyle Pillay to Alex Kok. Length ball, driving, Hit Hard past long on for 4 runs.",Four runs,4
62.0,Over 62. 4 runs. Bowler: Mekyle Pillay. Mpumalanga Rhinos: 278/8(rr 4.48),End of over,
62.1,"Nico van Zyl to Thula Ngcobo. Length ball, Leave, for no runs, fielded by Mosehle.",Dot ball,0
62.2,"Nico van Zyl to Thula Ngcobo. Half volley, driving, Played to short leg for no runs.",Dot ball,0
62.3,"Nico van Zyl to Thula Ngcobo. Half volley, driving, Played back to bowler for no runs.",Dot ball,0
62.4,"Nico van Zyl to Thula Ngcobo. Length ball, driving, Played to short leg for no runs.",Dot ball,0
62.5,"Nico van Zyl to Thula Ngcobo. Length ball, flick, Played to leg gully for no runs.",Dot ball,0
62.6,"Nico van Zyl to Thula Ngcobo. Length ball, shoulders arms, for no runs, fielded by Mosehle.",Dot ball,0
63.0,Over 63. no runs. Bowler: Nico van Zyl. Mpumalanga Rhinos: 278/8(rr 4.41),End of over,
63.1,"Mekyle Pillay to Alex Kok. Length ball, defending, Played to silly point for no runs.",Dot ball,0
63.2,"Mekyle Pillay to Alex Kok. Length ball, driving, Played to point for no runs.",Dot ball,0
63.3,"Mekyle Pillay to Alex Kok. Back of a length, pushing, Played to point for no runs.",Dot ball,0
63.4,"Mekyle Pillay to Alex Kok. Length ball, pushing, Played to cover for no runs.",Dot ball,0
63.5,"Mekyle Pillay to Alex Kok. Length ball, driving, Played to deep cover for 5 runs.",Five runs,5
63.6,"Mekyle Pillay to Thula Ngcobo. Length ball, defending, Played to silly point for no runs.",Dot ball,0
64.0,Over 64. 5 runs. Bowler: Mekyle Pillay. Mpumalanga Rhinos: 283/8(rr 4.42),End of over,
64.1,"Nico van Zyl to Alex Kok. Length ball, defending, Played to silly mid off for no runs.",Dot ball,0
64.2,"Nico van Zyl to Alex Kok. Length ball, defending, Played to silly point for no runs.",Dot ball,0
64.3,"Nico van Zyl to Alex Kok. Length ball, driving, Played for no runs, fielded by Mosehle.",Dot ball,0
64.4,"Nico van Zyl to Alex Kok. Length ball, driving, Played to short mid wicket for 1 run.",One run,1
64.5,"OUT! L.B.W. Nico van Zyl to Thula Ngcobo. Length ball, defending, hit pad.",Wicket,W
64.6,"APPEAL! Nico van Zyl to Lindokuhle Pawuli. Length ball, defending, missed for no runs, fielded by Mosehle, appeal made for Caught.",Dot ball,0
65.0,Over 65. 1 run. Bowler: Nico van Zyl. Mpumalanga Rhinos: 284/9(rr 4.37),End of over,
65.1,"FOUR! Mekyle Pillay to Alex Kok. Half volley, driving, Hit Hard past deep cover for 4 runs.",Four runs,4
65.2,"SIX! Mekyle Pillay to Alex Kok. Length ball, driving, Hit Hard over deep extra cover for 6 runs.",Six runs,6
65.3,"Mekyle Pillay to Alex Kok. Half volley, defending, Played back to bowler for no runs.",Dot ball,0
65.4,"SIX! Mekyle Pillay to Alex Kok. Half volley, driving, Hit Hard over long off for 6 runs.",Six runs,6
65.5,"FOUR! Mekyle Pillay to Alex Kok. Length ball, driving, Hit Hard past long off for 4 runs.",Four runs,4
65.6,"OUT! Run Out. Mekyle Pillay to Alex Kok. Length ball, driving, Played to extra cover, fielded by Sekhukhune.",Wicket,W
66.0,Over 66. 20 runs. Bowler: Mekyle Pillay. Mpumalanga Rhinos: 304/10(rr 4.61),End of over,
