Ov,T,S,Sv
76.4,"Will Sutherland to Trent Copeland. Length ball, Slog, mis-timed to deep backward square leg for 2 runs.",Two runs,2
76.5,"Will Sutherland to Trent Copeland. Half volley, flick, Played to deep square leg for 1 run.",One run,1
76.6,"FOUR! Will Sutherland to Chris Green. Yorker, driving, Hit Hard past deep cover for 4 runs.",Four runs,4
77.0,Over 77. 12 runs. Bowler: Will Sutherland. New South Wales: 171/7(rr 2.22),End of over,
77.1,"Jon Holland to Trent Copeland. Half volley, driving, Played to mid off for no runs.",Dot ball,0
77.2,"Jon Holland to Trent Copeland. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
77.3,"Jon Holland to Trent Copeland. Length ball, glancing, Played to backward square leg for 1 run.",One run,1
77.4,"FOUR! Jon Holland to Chris Green. Length ball, sweeping, Hit Hard in the air under control past deep mid wicket for 4 runs.",Four runs,4
77.5,"Jon Holland to Chris Green. Length ball, defending, mis-timed to short mid wicket for no runs.",Dot ball,0
77.6,"Jon Holland to Chris Green. Back of a length, cutting, Hit Hard to deep point for 1 run.",One run,1
78.0,Over 78. 6 runs. Bowler: Jon Holland. New South Wales: 177/7(rr 2.27),End of over,
78.1,"Matt Short to Chris Green. Back of a length, Late Cut, Played to backward point for no runs.",Dot ball,0
78.2,"SIX! Matt Short to Chris Green. Length ball, driving, Hit Hard in the air under control over long off for 6 runs.",Six runs,6
78.3,"Matt Short to Chris Green. Length ball, driving, mis-timed in the air uncontrolled to long on for 1 run.",One run,1
78.4,"Matt Short to Trent Copeland. Length ball, Steer, Played to point for no runs.",Dot ball,0
78.5,"Matt Short to Trent Copeland. Length ball, flick, Played to mid wicket for no runs.",Dot ball,0
78.6,"Matt Short to Trent Copeland. Length ball, sweeping, Edged in the air uncontrolled to fine leg for 2 runs.",Two runs,2
79.0,Over 79. 9 runs. Bowler: Matt Short. New South Wales: 186/7(rr 2.35),End of over,
79.1,"Jon Holland to Chris Green. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
79.2,"Jon Holland to Chris Green. Length ball, driving, Played to long on for 1 run.",One run,1
79.3,"Jon Holland to Trent Copeland. Back of a length, working, Played to deep square leg for 1 run.",One run,1
79.4,"Jon Holland to Chris Green. Length ball, driving, Played to mid on for 1 run.",One run,1
79.5,"Jon Holland to Trent Copeland. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
79.6,"Jon Holland to Trent Copeland. Back of a length, defending, Played to gully for no runs.",Dot ball,0
80.0,Over 80. 3 runs. Bowler: Jon Holland. New South Wales: 189/7(rr 2.36),End of over,
80.1,"NEW BALL. FOUR! Mitchell Perry to Chris Green. Half volley, flick, Hit Hard past deep backward square leg for 4 runs.",Four runs,4
80.2,"OUT! Caught. Mitchell Perry to Chris Green. Length ball, defending, Edged to second slip, caught by Short.",Wicket,W
80.3,"Mitchell Perry to Liam Hatcher. Length ball, defending, Played to point for no runs.",Dot ball,0
80.4,"Mitchell Perry to Liam Hatcher. Length ball, Leave, for no runs, fielded by Harper.",Dot ball,0
80.5,"Mitchell Perry to Liam Hatcher. Length ball, defending, Edged to gully for no runs.",Dot ball,0
80.6,"Mitchell Perry to Liam Hatcher. Length ball, working, hit pad to point for no runs.",Dot ball,0
81.0,Over 81. 4 runs. Bowler: Mitchell Perry. New South Wales: 193/8(rr 2.38),End of over,
81.1,"Fergus O'Neill to Trent Copeland. Length ball, glancing, Missed (Leg Side) for no runs, fielded by Harper.",Dot ball,0
81.2,"Fergus O'Neill to Trent Copeland. Length ball, glancing, Missed (Leg Side) for no runs, fielded by Harper.",Dot ball,0
81.3,"Fergus O'Neill to Trent Copeland. Back of a length, defending, Played back to bowler for no runs.",Dot ball,0
81.4,"FOUR! Fergus O'Neill to Trent Copeland. Length ball, driving, Hit Hard past deep point for 4 runs.",Four runs,4
81.5,"FOUR! Fergus O'Neill to Trent Copeland. Length ball, flick, Hit Hard in the air under control past deep square leg for 4 runs.",Four runs,4
81.6,"Fergus O'Neill to Trent Copeland. Back of a length, defending, Played to cover for no runs.",Dot ball,0
82.0,Over 82. 8 runs. Bowler: Fergus O'Neill. New South Wales: 201/8(rr 2.45),End of over,
82.1,"Mitchell Perry to Liam Hatcher. Length ball, driving, Played to long off for 2 runs.",Two runs,2
82.2,"Mitchell Perry to Liam Hatcher. Back of a length, defending, Played to point for no runs.",Dot ball,0
82.3,"OUT! Caught. Mitchell Perry to Liam Hatcher. Back of a length, defending, Edged to second slip, caught by Short.",Wicket,W
83.0,Over 83. 2 runs. Bowler: Mitchell Perry. New South Wales: 203/10(rr 2.45),,
